Voltage	Current	Scan No.
V	A	Scan
0.5126953125	4.34967041015625E-4	1
0.51025390625	4.28924560546875E-4	1
0.5078125	4.14520263671875E-4	1
0.50537109375	4.0972900390625E-4	1
0.5029296875	3.91021728515625E-4	1
0.50048828125	3.83270263671875E-4	1
0.498046875	3.6346435546875E-4	1
0.49560546875	3.53363037109375E-4	1
0.4931640625	3.4051513671875E-4	1
0.49072265625	3.36029052734375E-4	1
0.48828125	3.2293701171875E-4	1
0.48583984375	3.11920166015625E-4	1
0.4833984375	3.03314208984375E-4	1
0.48095703125	3.00079345703125E-4	1
0.478515625	2.8179931640625E-4	1
0.47607421875	2.79937744140625E-4	1
0.4736328125	2.70294189453125E-4	1
0.47119140625	2.67791748046875E-4	1
0.46875	2.49969482421875E-4	1
0.46630859375	2.41607666015625E-4	1
0.4638671875	2.298583984375E-4	1
0.46142578125	2.265625E-4	1
0.458984375	2.14141845703125E-4	1
0.45654296875	2.039794921875E-4	1
0.4541015625	1.9915771484375E-4	1
0.45166015625	1.898193359375E-4	1
0.44921875	1.895751953125E-4	1
0.44677734375	1.8011474609375E-4	1
0.4443359375	1.746826171875E-4	1
0.44189453125	1.6876220703125E-4	1
0.439453125	1.65740966796875E-4	1
0.43701171875	1.49627685546875E-4	1
0.4345703125	1.46820068359375E-4	1
0.43212890625	1.4312744140625E-4	1
0.4296875	1.346435546875E-4	1
0.42724609375	1.38336181640625E-4	1
0.4248046875	1.2640380859375E-4	1
0.42236328125	1.23077392578125E-4	1
0.419921875	1.2005615234375E-4	1
0.41748046875	1.151123046875E-4	1
0.4150390625	1.07513427734375E-4	1
0.41259765625	1.02691650390625E-4	1
0.41015625	1.01715087890625E-4	1
0.40771484375	9.11865234375E-5	1
0.4052734375	9.11865234375E-5	1
0.40283203125	9.0850830078125E-5	1
0.400390625	7.7423095703125E-5	1
0.39794921875	8.0413818359375E-5	1
0.3955078125	7.623291015625E-5	1
0.39306640625	7.6690673828125E-5	1
0.390625	7.0831298828125E-5	1
0.38818359375	7.391357421875E-5	1
0.3857421875	6.707763671875E-5	1
0.38330078125	6.48193359375E-5	1
0.380859375	6.2042236328125E-5	1
0.37841796875	6.87255859375E-5	1
0.3759765625	5.267333984375E-5	1
0.37353515625	4.60205078125E-5	1
0.37109375	4.38232421875E-5	1
0.36865234375	3.961181640625E-5	1
0.3662109375	4.4921875E-5	1
0.36376953125	4.3121337890625E-5	1
0.361328125	3.3697509765625E-5	1
0.35888671875	3.27728271484375E-5	1
0.3564453125	3.0694580078125E-5	1
0.35400390625	2.884521484375E-5	1
0.3515625	2.7117919921875E-5	1
0.34912109375	2.59857177734375E-5	1
0.3466796875	2.46734619140625E-5	1
0.34423828125	2.3333740234375E-5	1
0.341796875	2.1746826171875E-5	1
0.33935546875	2.07000732421875E-5	1
0.3369140625	1.97845458984375E-5	1
0.33447265625	1.839599609375E-5	1
0.33203125	1.73095703125E-5	1
0.32958984375	1.641845703125E-5	1
0.3271484375	1.57958984375E-5	1
0.32470703125	1.45904541015625E-5	1
0.322265625	1.35528564453125E-5	1
0.31982421875	1.3299560546875E-5	1
0.3173828125	1.22955322265625E-5	1
0.31494140625	1.14532470703125E-5	1
0.3125	1.08734130859375E-5	1
0.31005859375	1.03912353515625E-5	1
0.3076171875	9.5703125E-6	1
0.30517578125	8.72802734375E-6	1
0.302734375	8.36181640625E-6	1
0.30029296875	8.209228515625E-6	1
0.2978515625	7.0770263671875E-6	1
0.29541015625	6.591796875E-6	1
0.29296875	6.500244140625E-6	1
0.29052734375	6.0394287109375E-6	1
0.2880859375	5.8624267578125E-6	1
0.28564453125	5.3070068359375E-6	1
0.283203125	4.8004150390625E-6	1
0.28076171875	4.5440673828125E-6	1
0.2783203125	4.5166015625E-6	1
0.27587890625	3.74755859375E-6	1
0.2734375	3.5736083984375E-6	1
0.27099609375	3.4710693359375E-6	1
0.2685546875	3.15948486328125E-6	1
0.26611328125	3.03375244140625E-6	1
0.263671875	2.51953125E-6	1
0.26123046875	2.3101806640625E-6	1
0.2587890625	2.232666015625E-6	1
0.25634765625	2.06878662109375E-6	1
0.25390625	1.9732666015625E-6	1
0.25146484375	1.34429931640625E-6	1
0.2490234375	1.57562255859375E-6	1
0.24658203125	1.35009765625E-6	1
0.244140625	1.10809326171875E-6	1
0.24169921875	1.29608154296875E-6	1
0.2392578125	9.3475341796875E-7	1
0.23681640625	7.4005126953125E-7	1
0.234375	6.1309814453125E-7	1
0.23193359375	5.40771484375E-7	1
0.2294921875	4.541015625E-7	1
0.22705078125	6.1279296875E-7	1
0.224609375	1.1962890625E-7	1
0.22216796875	2.618408203125E-7	1
0.2197265625	1.1444091796875E-7	1
0.21728515625	-1.5869140625E-8	1
0.21484375	-2.2674560546875E-7	1
0.21240234375	-2.05078125E-7	1
0.2099609375	-2.349853515625E-7	1
0.20751953125	-2.557373046875E-7	1
0.205078125	-4.40673828125E-7	1
0.20263671875	-2.4383544921875E-7	1
0.2001953125	-4.571533203125E-7	1
0.19775390625	-7.965087890625E-7	1
0.1953125	-7.1014404296875E-7	1
0.19287109375	-7.3974609375E-7	1
0.1904296875	-7.6904296875E-7	1
0.18798828125	-7.97119140625E-7	1
0.185546875	-1.17828369140625E-6	1
0.18310546875	-1.0162353515625E-6	1
0.1806640625	-8.4625244140625E-7	1
0.17822265625	-9.6160888671875E-7	1
0.17578125	-1.22161865234375E-6	1
0.17333984375	-1.11572265625E-6	1
0.1708984375	-1.28143310546875E-6	1
0.16845703125	-1.434326171875E-6	1
0.166015625	-1.5545654296875E-6	1
0.16357421875	-1.4898681640625E-6	1
0.1611328125	-1.6290283203125E-6	1
0.15869140625	-1.36566162109375E-6	1
0.15625	-1.59637451171875E-6	1
0.15380859375	-1.4984130859375E-6	1
0.1513671875	-1.494140625E-6	1
0.14892578125	-1.69769287109375E-6	1
0.146484375	-1.6363525390625E-6	1
0.14404296875	-1.5472412109375E-6	1
0.1416015625	-1.697998046875E-6	1
0.13916015625	-1.92840576171875E-6	1
0.13671875	-1.849365234375E-6	1
0.13427734375	-1.96197509765625E-6	1
0.1318359375	-1.89422607421875E-6	1
0.12939453125	-2.02667236328125E-6	1
0.126953125	-2.14141845703125E-6	1
0.12451171875	-1.7486572265625E-6	1
0.1220703125	-1.88995361328125E-6	1
0.11962890625	-2.3858642578125E-6	1
0.1171875	-2.08984375E-6	1
0.11474609375	-1.70166015625E-6	1
0.1123046875	-2.1978759765625E-6	1
0.10986328125	-2.4267578125E-6	1
0.107421875	-2.315673828125E-6	1
0.10498046875	-2.28790283203125E-6	1
0.1025390625	-2.4493408203125E-6	1
0.10009765625	-2.56866455078125E-6	1
0.09765625	-2.37518310546875E-6	1
0.09521484375	-2.2003173828125E-6	1
0.0927734375	-2.3046875E-6	1
0.09033203125	-2.6495361328125E-6	1
0.087890625	-2.45697021484375E-6	1
0.08544921875	-2.46490478515625E-6	1
0.0830078125	-2.6239013671875E-6	1
0.08056640625	-2.7679443359375E-6	1
0.078125	-2.61322021484375E-6	1
0.07568359375	-2.8369140625E-6	1
0.0732421875	-2.74444580078125E-6	1
0.07080078125	-3.08868408203125E-6	1
0.068359375	-2.7691650390625E-6	1
0.06591796875	-2.95013427734375E-6	1
0.0634765625	-2.98370361328125E-6	1
0.06103515625	-3.04779052734375E-6	1
0.05859375	-3.18511962890625E-6	1
0.05615234375	-2.9180908203125E-6	1
0.0537109375	-2.98431396484375E-6	1
0.05126953125	-3.2647705078125E-6	1
0.048828125	-3.21197509765625E-6	1
0.04638671875	-3.12530517578125E-6	1
0.0439453125	-3.24951171875E-6	1
0.04150390625	-3.2147216796875E-6	1
0.0390625	-3.216552734375E-6	1
0.03662109375	-3.40576171875E-6	1
0.0341796875	-3.26629638671875E-6	1
0.03173828125	-3.377685546875E-6	1
0.029296875	-3.3447265625E-6	1
0.02685546875	-3.316650390625E-6	1
0.0244140625	-3.1695556640625E-6	1
0.02197265625	-3.314208984375E-6	1
0.01953125	-3.61846923828125E-6	1
0.01708984375	-3.52935791015625E-6	1
0.0146484375	-3.60931396484375E-6	1
0.01220703125	-3.73809814453125E-6	1
0.009765625	-3.6865234375E-6	1
0.00732421875	-3.5235595703125E-6	1
0.0048828125	-3.54034423828125E-6	1
0.00244140625	-3.62213134765625E-6	1
0	-3.82965087890625E-6	1
-0.00244140625	-3.746337890625E-6	2
-0.0048828125	-3.50128173828125E-6	2
-0.00732421875	-3.9697265625E-6	2
-0.009765625	-3.95111083984375E-6	2
-0.01220703125	-3.92730712890625E-6	2
-0.0146484375	-4.13665771484375E-6	2
-0.01708984375	-3.914794921875E-6	2
-0.01953125	-4.10064697265625E-6	2
-0.02197265625	-3.6920166015625E-6	2
-0.0244140625	-4.031982421875E-6	2
-0.02685546875	-4.08538818359375E-6	2
-0.029296875	-4.036865234375E-6	2
-0.03173828125	-3.8665771484375E-6	2
-0.0341796875	-4.10064697265625E-6	2
-0.03662109375	-4.259033203125E-6	2
-0.0390625	-4.0460205078125E-6	2
-0.04150390625	-3.96453857421875E-6	2
-0.0439453125	-4.4818115234375E-6	2
-0.04638671875	-4.322509765625E-6	2
-0.048828125	-4.461669921875E-6	2
-0.05126953125	-4.3829345703125E-6	2
-0.0537109375	-4.33868408203125E-6	2
-0.05615234375	-4.4720458984375E-6	2
-0.05859375	-4.28375244140625E-6	2
-0.06103515625	-4.2156982421875E-6	2
-0.0634765625	-4.51568603515625E-6	2
-0.06591796875	-4.5623779296875E-6	2
-0.068359375	-4.398193359375E-6	2
-0.07080078125	-4.4451904296875E-6	2
-0.0732421875	-4.67132568359375E-6	2
-0.07568359375	-4.66766357421875E-6	2
-0.078125	-4.46136474609375E-6	2
-0.08056640625	-4.65484619140625E-6	2
-0.0830078125	-4.8309326171875E-6	2
-0.08544921875	-4.6868896484375E-6	2
-0.087890625	-4.75494384765625E-6	2
-0.09033203125	-4.65301513671875E-6	2
-0.0927734375	-4.7760009765625E-6	2
-0.09521484375	-4.95391845703125E-6	2
-0.09765625	-4.993896484375E-6	2
-0.10009765625	-4.79766845703125E-6	2
-0.1025390625	-5.0372314453125E-6	2
-0.10498046875	-5.0262451171875E-6	2
-0.107421875	-5.05279541015625E-6	2
-0.10986328125	-5.16326904296875E-6	2
-0.1123046875	-4.8577880859375E-6	2
-0.11474609375	-4.97314453125E-6	2
-0.1171875	-4.99176025390625E-6	2
-0.11962890625	-4.99267578125E-6	2
-0.1220703125	-5.10894775390625E-6	2
-0.12451171875	-5.30792236328125E-6	2
-0.126953125	-5.2593994140625E-6	2
-0.12939453125	-5.1318359375E-6	2
-0.1318359375	-5.22918701171875E-6	2
-0.13427734375	-5.47698974609375E-6	2
-0.13671875	-5.242919921875E-6	2
-0.13916015625	-5.03082275390625E-6	2
-0.1416015625	-5.400390625E-6	2
-0.14404296875	-5.51025390625E-6	2
-0.146484375	-5.36163330078125E-6	2
-0.14892578125	-5.35858154296875E-6	2
-0.1513671875	-5.41748046875E-6	2
-0.15380859375	-5.5230712890625E-6	2
-0.15625	-5.31890869140625E-6	2
-0.15869140625	-5.4107666015625E-6	2
-0.1611328125	-5.5352783203125E-6	2
-0.16357421875	-5.6744384765625E-6	2
-0.166015625	-5.404052734375E-6	2
-0.16845703125	-5.831298828125E-6	2
-0.1708984375	-5.7818603515625E-6	2
-0.17333984375	-5.98419189453125E-6	2
-0.17578125	-5.49285888671875E-6	2
-0.17822265625	-5.76873779296875E-6	2
-0.1806640625	-5.941162109375E-6	2
-0.18310546875	-6.02203369140625E-6	2
-0.185546875	-6.500244140625E-6	2
-0.18798828125	-6.33544921875E-6	2
-0.1904296875	-6.4178466796875E-6	2
-0.19287109375	-6.4544677734375E-6	2
-0.1953125	-6.2652587890625E-6	2
-0.19775390625	-6.134033203125E-6	2
-0.2001953125	-6.4208984375E-6	2
-0.20263671875	-6.536865234375E-6	2
-0.205078125	-6.610107421875E-6	2
-0.20751953125	-6.7047119140625E-6	2
-0.2099609375	-6.5582275390625E-6	2
-0.21240234375	-6.3568115234375E-6	2
-0.21484375	-6.5277099609375E-6	2
-0.21728515625	-6.5521240234375E-6	2
-0.2197265625	-7.2479248046875E-6	2
-0.22216796875	-7.2021484375E-6	2
-0.224609375	-6.6253662109375E-6	2
-0.22705078125	-6.7291259765625E-6	2
-0.2294921875	-7.0220947265625E-6	2
-0.23193359375	-6.939697265625E-6	2
-0.234375	-6.7230224609375E-6	2
-0.23681640625	-6.866455078125E-6	2
-0.2392578125	-6.744384765625E-6	2
-0.24169921875	-6.719970703125E-6	2
-0.244140625	-7.1441650390625E-6	2
-0.24658203125	-7.037353515625E-6	2
-0.2490234375	-7.11669921875E-6	2
-0.25146484375	-7.45849609375E-6	2
-0.25390625	-7.0281982421875E-6	2
-0.25634765625	-7.3822021484375E-6	2
-0.2587890625	-7.6263427734375E-6	2
-0.26123046875	-7.098388671875E-6	2
-0.263671875	-7.025146484375E-6	2
-0.26611328125	-7.23876953125E-6	2
-0.2685546875	-7.32421875E-6	2
-0.27099609375	-7.1380615234375E-6	2
-0.2734375	-7.2021484375E-6	2
-0.27587890625	-7.1563720703125E-6	2
-0.2783203125	-7.354736328125E-6	2
-0.28076171875	-7.659912109375E-6	2
-0.283203125	-7.6416015625E-6	2
-0.28564453125	-7.110595703125E-6	2
-0.2880859375	-7.7117919921875E-6	2
-0.29052734375	-7.6324462890625E-6	2
-0.29296875	-7.5347900390625E-6	2
-0.29541015625	-7.8216552734375E-6	2
-0.2978515625	-7.6934814453125E-6	2
-0.30029296875	-7.568359375E-6	2
-0.302734375	-7.513427734375E-6	2
-0.30517578125	-8.1085205078125E-6	2
-0.3076171875	-7.62939453125E-6	2
-0.31005859375	-7.84912109375E-6	2
-0.3125	-7.7880859375E-6	2
-0.31494140625	-7.769775390625E-6	2
-0.3173828125	-7.9925537109375E-6	2
-0.31982421875	-8.1390380859375E-6	2
-0.322265625	-7.7239990234375E-6	2
-0.32470703125	-7.745361328125E-6	2
-0.3271484375	-7.9925537109375E-6	2
-0.32958984375	-7.5958251953125E-6	2
-0.33203125	-7.8033447265625E-6	2
-0.33447265625	-7.879638671875E-6	2
-0.3369140625	-8.1298828125E-6	2
-0.33935546875	-8.0291748046875E-6	2
-0.341796875	-7.9803466796875E-6	2
-0.34423828125	-8.1787109375E-6	2
-0.3466796875	-7.965087890625E-6	2
-0.34912109375	-8.2275390625E-6	2
-0.3515625	-7.58056640625E-6	2
-0.35400390625	-8.0291748046875E-6	2
-0.3564453125	-8.3984375E-6	2
-0.35888671875	-8.3526611328125E-6	2
-0.361328125	-8.331298828125E-6	2
-0.36376953125	-8.6761474609375E-6	2
-0.3662109375	-8.4564208984375E-6	2
-0.36865234375	-8.660888671875E-6	2
-0.37109375	-8.41064453125E-6	2
-0.37353515625	-8.3343505859375E-6	2
-0.3759765625	-8.5845947265625E-6	2
-0.37841796875	-8.526611328125E-6	2
-0.380859375	-8.355712890625E-6	2
-0.38330078125	-8.5601806640625E-6	2
-0.3857421875	-9.136962890625E-6	2
-0.38818359375	-8.50830078125E-6	2
-0.390625	-8.92333984375E-6	2
-0.39306640625	-8.5968017578125E-6	2
-0.3955078125	-8.9080810546875E-6	2
-0.39794921875	-8.697509765625E-6	2
-0.400390625	-8.636474609375E-6	2
-0.40283203125	-8.5968017578125E-6	2
-0.4052734375	-8.8531494140625E-6	2
-0.40771484375	-8.8897705078125E-6	2
-0.41015625	-8.660888671875E-6	2
-0.41259765625	-8.8623046875E-6	2
-0.4150390625	-9.1766357421875E-6	2
-0.41748046875	-8.8836669921875E-6	2
-0.419921875	-8.75244140625E-6	2
-0.42236328125	-9.197998046875E-6	2
-0.4248046875	-9.3505859375E-6	2
-0.42724609375	-9.063720703125E-6	2
-0.4296875	-9.0606689453125E-6	2
-0.43212890625	-9.1064453125E-6	2
-0.4345703125	-9.0087890625E-6	2
-0.43701171875	-9.295654296875E-6	2
-0.439453125	-9.2193603515625E-6	2
-0.44189453125	-9.356689453125E-6	2
-0.4443359375	-9.33837890625E-6	2
-0.44677734375	-9.307861328125E-6	2
-0.44921875	-9.3017578125E-6	2
-0.45166015625	-9.576416015625E-6	2
-0.4541015625	-9.3292236328125E-6	2
-0.45654296875	-9.3719482421875E-6	2
-0.458984375	-9.295654296875E-6	2
-0.46142578125	-9.5245361328125E-6	2
-0.4638671875	-9.503173828125E-6	2
-0.46630859375	-9.503173828125E-6	2
-0.46875	-9.0606689453125E-6	2
-0.47119140625	-9.55810546875E-6	2
-0.4736328125	-9.912109375E-6	2
-0.47607421875	-9.4085693359375E-6	2
-0.478515625	-9.6466064453125E-6	2
-0.48095703125	-9.6405029296875E-6	2
-0.4833984375	-9.686279296875E-6	2
-0.48583984375	-1.00006103515625E-5	2
-0.48828125	-9.7503662109375E-6	2
-0.49072265625	-9.747314453125E-6	2
-0.4931640625	-9.6343994140625E-6	2
-0.49560546875	-9.66796875E-6	2
-0.498046875	-9.7015380859375E-6	2
-0.50048828125	-9.8419189453125E-6	2
-0.5029296875	-9.92431640625E-6	2
-0.50537109375	-9.8724365234375E-6	2
-0.5078125	-1.0040283203125E-5	2
-0.51025390625	-1.03546142578125E-5	2
-0.5126953125	-9.9090576171875E-6	2
-0.51513671875	-9.8663330078125E-6	2
-0.517578125	-1.02264404296875E-5	2
-0.52001953125	-9.765625E-6	2
-0.5224609375	-1.016845703125E-5	2
-0.52490234375	-1.007080078125E-5	2
-0.52734375	-9.9853515625E-6	2
-0.52978515625	-1.02386474609375E-5	2
-0.5322265625	-1.0321044921875E-5	2
-0.53466796875	-1.0235595703125E-5	2
-0.537109375	-1.038818359375E-5	2
-0.53955078125	-1.05224609375E-5	2
-0.5419921875	-1.07696533203125E-5	2
-0.54443359375	-1.02569580078125E-5	2
-0.546875	-1.04095458984375E-5	2
-0.54931640625	-1.07147216796875E-5	2
-0.5517578125	-1.02874755859375E-5	2
-0.55419921875	-1.04888916015625E-5	2
-0.556640625	-1.068115234375E-5	2
-0.55908203125	-1.0247802734375E-5	2
-0.5615234375	-1.0888671875E-5	2
-0.56396484375	-1.06292724609375E-5	2
-0.56640625	-1.06170654296875E-5	2
-0.56884765625	-1.1322021484375E-5	2
-0.5712890625	-1.094970703125E-5	2
-0.57373046875	-1.0650634765625E-5	2
-0.576171875	-1.0882568359375E-5	2
-0.57861328125	-1.07818603515625E-5	2
-0.5810546875	-1.0552978515625E-5	2
-0.58349609375	-1.1090087890625E-5	2
-0.5859375	-1.104736328125E-5	2
-0.58837890625	-1.102294921875E-5	2
-0.5908203125	-1.11480712890625E-5	2
-0.59326171875	-1.099853515625E-5	2
-0.595703125	-1.09832763671875E-5	2
-0.59814453125	-1.136474609375E-5	2
-0.6005859375	-1.14532470703125E-5	2
-0.60302734375	-1.11236572265625E-5	2
-0.60546875	-1.11846923828125E-5	2
-0.60791015625	-1.1248779296875E-5	2
-0.6103515625	-1.09100341796875E-5	2
-0.61279296875	-1.11785888671875E-5	2
-0.615234375	-1.116943359375E-5	2
-0.61767578125	-1.1065673828125E-5	2
-0.6201171875	-1.12152099609375E-5	2
-0.62255859375	-1.1468505859375E-5	2
-0.625	-1.1456298828125E-5	2
-0.62744140625	-1.1279296875E-5	2
-0.6298828125	-1.165771484375E-5	2
-0.63232421875	-1.0986328125E-5	2
-0.634765625	-1.1212158203125E-5	2
-0.63720703125	-1.15509033203125E-5	2
-0.6396484375	-1.13037109375E-5	2
-0.64208984375	-1.14501953125E-5	2
-0.64453125	-1.17095947265625E-5	2
-0.64697265625	-1.14349365234375E-5	2
-0.6494140625	-1.158447265625E-5	2
-0.65185546875	-1.18621826171875E-5	2
-0.654296875	-1.17218017578125E-5	2
-0.65673828125	-1.14715576171875E-5	2
-0.6591796875	-1.19537353515625E-5	2
-0.66162109375	-1.153564453125E-5	2
-0.6640625	-1.1956787109375E-5	2
-0.66650390625	-1.1883544921875E-5	2
-0.6689453125	-1.16302490234375E-5	2
-0.67138671875	-1.17523193359375E-5	2
-0.673828125	-1.17218017578125E-5	2
-0.67626953125	-1.18072509765625E-5	2
-0.6787109375	-1.20086669921875E-5	2
-0.68115234375	-1.21002197265625E-5	2
-0.68359375	-1.181640625E-5	2
-0.68603515625	-1.18408203125E-5	2
-0.6884765625	-1.23565673828125E-5	2
-0.69091796875	-1.2017822265625E-5	2
-0.693359375	-1.21002197265625E-5	2
-0.69580078125	-1.248779296875E-5	2
-0.6982421875	-1.202392578125E-5	2
-0.70068359375	-1.18499755859375E-5	2
-0.703125	-1.2152099609375E-5	2
-0.70556640625	-1.20697021484375E-5	2
-0.7080078125	-1.21673583984375E-5	2
-0.71044921875	-1.2261962890625E-5	2
-0.712890625	-1.24542236328125E-5	2
-0.71533203125	-1.24298095703125E-5	2
-0.7177734375	-1.24664306640625E-5	2
-0.72021484375	-1.234130859375E-5	2
-0.72265625	-1.246337890625E-5	2
-0.72509765625	-1.2603759765625E-5	2
-0.7275390625	-1.24969482421875E-5	2
-0.72998046875	-1.23260498046875E-5	2
-0.732421875	-1.24542236328125E-5	2
-0.73486328125	-1.23565673828125E-5	2
-0.7373046875	-1.27593994140625E-5	2
-0.73974609375	-1.279296875E-5	2
-0.7421875	-1.29425048828125E-5	2
-0.74462890625	-1.287841796875E-5	2
-0.7470703125	-1.27593994140625E-5	2
-0.74951171875	-1.28936767578125E-5	2
-0.751953125	-1.26983642578125E-5	2
-0.74951171875	-1.27655029296875E-5	2
-0.7470703125	-1.25518798828125E-5	2
-0.74462890625	-1.248779296875E-5	2
-0.7421875	-1.25946044921875E-5	2
-0.73974609375	-1.24847412109375E-5	2
-0.7373046875	-1.2109375E-5	2
-0.73486328125	-1.22039794921875E-5	2
-0.732421875	-1.2359619140625E-5	2
-0.72998046875	-1.219482421875E-5	2
-0.7275390625	-1.204833984375E-5	2
-0.72509765625	-1.2017822265625E-5	2
-0.72265625	-1.1737060546875E-5	2
-0.72021484375	-1.20819091796875E-5	2
-0.7177734375	-1.14898681640625E-5	2
-0.71533203125	-1.175537109375E-5	2
-0.712890625	-1.20330810546875E-5	2
-0.71044921875	-1.1724853515625E-5	2
-0.7080078125	-1.14410400390625E-5	2
-0.70556640625	-1.16455078125E-5	2
-0.703125	-1.1492919921875E-5	2
-0.70068359375	-1.1480712890625E-5	2
-0.6982421875	-1.1322021484375E-5	2
-0.69580078125	-1.14288330078125E-5	2
-0.693359375	-1.1224365234375E-5	2
-0.69091796875	-1.10687255859375E-5	2
-0.6884765625	-1.06475830078125E-5	2
-0.68603515625	-1.06903076171875E-5	2
-0.68359375	-1.0931396484375E-5	2
-0.68115234375	-1.123046875E-5	2
-0.6787109375	-1.0791015625E-5	2
-0.67626953125	-1.075439453125E-5	2
-0.673828125	-1.07574462890625E-5	2
-0.67138671875	-1.08489990234375E-5	2
-0.6689453125	-1.0687255859375E-5	2
-0.66650390625	-1.07513427734375E-5	2
-0.6640625	-1.0577392578125E-5	2
-0.66162109375	-1.06781005859375E-5	2
-0.6591796875	-9.9822998046875E-6	2
-0.65673828125	-1.01104736328125E-5	2
-0.654296875	-1.03759765625E-5	2
-0.65185546875	-1.04827880859375E-5	2
-0.6494140625	-1.02508544921875E-5	2
-0.64697265625	-1.00189208984375E-5	2
-0.64453125	-1.0272216796875E-5	2
-0.64208984375	-9.832763671875E-6	2
-0.6396484375	-9.6923828125E-6	2
-0.63720703125	-9.86328125E-6	2
-0.634765625	-9.808349609375E-6	2
-0.63232421875	-9.6435546875E-6	2
-0.6298828125	-9.649658203125E-6	2
-0.62744140625	-9.3902587890625E-6	2
-0.625	-9.3017578125E-6	2
-0.62255859375	-9.857177734375E-6	2
-0.6201171875	-9.1796875E-6	2
-0.61767578125	-9.5672607421875E-6	2
-0.615234375	-9.66796875E-6	2
-0.61279296875	-9.19189453125E-6	2
-0.6103515625	-9.1888427734375E-6	2
-0.60791015625	-9.075927734375E-6	2
-0.60546875	-9.1033935546875E-6	2
-0.60302734375	-9.0576171875E-6	2
-0.6005859375	-8.8165283203125E-6	2
-0.59814453125	-8.9508056640625E-6	2
-0.595703125	-8.9263916015625E-6	2
-0.59326171875	-8.837890625E-6	2
-0.5908203125	-8.648681640625E-6	2
-0.58837890625	-8.721923828125E-6	2
-0.5859375	-8.92333984375E-6	2
-0.58349609375	-8.82568359375E-6	2
-0.5810546875	-8.270263671875E-6	2
-0.57861328125	-8.831787109375E-6	2
-0.576171875	-8.30078125E-6	2
-0.57373046875	-8.3770751953125E-6	2
-0.5712890625	-8.319091796875E-6	2
-0.56884765625	-8.11767578125E-6	2
-0.56640625	-8.447265625E-6	2
-0.56396484375	-7.9803466796875E-6	2
-0.5615234375	-7.9925537109375E-6	2
-0.55908203125	-8.197021484375E-6	2
-0.556640625	-8.2763671875E-6	2
-0.55419921875	-8.209228515625E-6	2
-0.5517578125	-7.8216552734375E-6	2
-0.54931640625	-8.0078125E-6	2
-0.546875	-7.781982421875E-6	2
-0.54443359375	-7.51953125E-6	2
-0.5419921875	-7.71484375E-6	2
-0.53955078125	-7.5927734375E-6	2
-0.537109375	-7.415771484375E-6	2
-0.53466796875	-7.6171875E-6	2
-0.5322265625	-7.5103759765625E-6	2
-0.52978515625	-7.2235107421875E-6	2
-0.52734375	-7.4127197265625E-6	2
-0.52490234375	-7.5653076171875E-6	2
-0.5224609375	-7.2357177734375E-6	2
-0.52001953125	-7.2845458984375E-6	2
-0.517578125	-6.884765625E-6	2
-0.51513671875	-7.122802734375E-6	2
-0.5126953125	-7.220458984375E-6	2
-0.51025390625	-6.744384765625E-6	2
-0.5078125	-6.92138671875E-6	2
-0.50537109375	-6.988525390625E-6	2
-0.5029296875	-6.5826416015625E-6	2
-0.50048828125	-6.8450927734375E-6	2
-0.498046875	-6.77490234375E-6	2
-0.49560546875	-6.866455078125E-6	2
-0.4931640625	-6.463623046875E-6	2
-0.49072265625	-6.4453125E-6	2
-0.48828125	-6.5185546875E-6	2
-0.48583984375	-6.4483642578125E-6	2
-0.4833984375	-6.23779296875E-6	2
-0.48095703125	-6.4544677734375E-6	2
-0.478515625	-6.0699462890625E-6	2
-0.47607421875	-6.38427734375E-6	2
-0.4736328125	-5.975341796875E-6	2
-0.47119140625	-6.1370849609375E-6	2
-0.46875	-6.40869140625E-6	2
-0.46630859375	-6.06689453125E-6	2
-0.4638671875	-5.6671142578125E-6	2
-0.46142578125	-5.8929443359375E-6	2
-0.458984375	-5.926513671875E-6	2
-0.45654296875	-5.6304931640625E-6	2
-0.4541015625	-5.8319091796875E-6	2
-0.45166015625	-5.57861328125E-6	2
-0.44921875	-5.7159423828125E-6	2
-0.44677734375	-5.657958984375E-6	2
-0.4443359375	-5.6915283203125E-6	2
-0.44189453125	-5.5450439453125E-6	2
-0.439453125	-5.6884765625E-6	2
-0.43701171875	-5.535888671875E-6	2
-0.4345703125	-5.291748046875E-6	2
-0.43212890625	-5.4229736328125E-6	2
-0.4296875	-5.3070068359375E-6	2
-0.42724609375	-5.0384521484375E-6	2
-0.4248046875	-5.2093505859375E-6	2
-0.42236328125	-5.181884765625E-6	2
-0.419921875	-4.9072265625E-6	2
-0.41748046875	-5.059814453125E-6	2
-0.4150390625	-5.38330078125E-6	2
-0.41259765625	-4.9041748046875E-6	2
-0.41015625	-4.9957275390625E-6	2
-0.40771484375	-4.833984375E-6	2
-0.4052734375	-4.8828125E-6	2
-0.40283203125	-4.742431640625E-6	2
-0.400390625	-4.329833984375E-6	2
-0.39794921875	-4.00390625E-6	2
-0.3955078125	-3.97308349609375E-6	2
-0.39306640625	-4.07440185546875E-6	2
-0.390625	-4.000244140625E-6	2
-0.38818359375	-3.93341064453125E-6	2
-0.3857421875	-3.89434814453125E-6	2
-0.38330078125	-3.836669921875E-6	2
-0.380859375	-3.9129638671875E-6	2
-0.37841796875	-3.99505615234375E-6	2
-0.3759765625	-3.6920166015625E-6	2
