Time	Current	Time	Current
s	A	s	A
	Short Pulses		Single Pulse
0.232210999413724	7.6324462890625E-5	0.232147999413883	7.32421875E-5
0.232318999413451	7.6690673828125E-5	0.232246999413633	6.7138671875E-5
0.232413999413211	7.696533203125E-5	0.232344999413385	7.62939453125E-5
0.232510999412966	6.9793701171875E-5	0.232454999413108	7.32421875E-5
0.232618999412693	7.6568603515625E-5	0.232549999412868	7.62939453125E-5
0.232712999412456	7.5347900390625E-5	0.232648999412618	7.32421875E-5
0.232810999412209	7.60498046875E-5	0.23274699941237	7.9345703125E-5
0.232917999411939	7.4371337890625E-5	0.23284599941212	7.62939453125E-5
0.233012999411699	7.8338623046875E-5	0.232954999411845	7.62939453125E-5
0.233119999411429	7.6141357421875E-5	0.233050999411603	7.62939453125E-5
0.233213999411191	7.684326171875E-5	0.233148999411355	7.62939453125E-5
0.233311999410944	7.5469970703125E-5	0.233247999411105	7.32421875E-5
0.233418999410674	7.696533203125E-5	0.233346999410855	7.9345703125E-5
0.233513999410434	7.5469970703125E-5	0.233444999410608	7.62939453125E-5
0.233610999410189	7.440185546875E-5	0.23355499941033	7.62939453125E-5
0.233717999409919	7.5439453125E-5	0.23364999941009	7.62939453125E-5
0.233812999409679	7.672119140625E-5	0.233748999409841	7.32421875E-5
0.233920999409406	7.55615234375E-5	0.233846999409593	7.62939453125E-5
0.234015999409166	7.6690673828125E-5	0.233945999409343	7.32421875E-5
0.234112999408921	7.4951171875E-5	0.234054999409068	7.9345703125E-5
0.234220999408649	7.5897216796875E-5	0.234150999408826	7.9345703125E-5
0.234315999408409	7.568359375E-5	0.234249999408576	7.9345703125E-5
0.234412999408164	7.696533203125E-5	0.234347999408328	7.32421875E-5
0.234520999407891	7.62939453125E-5	0.234446999408078	7.32421875E-5
0.234614999407654	7.7178955078125E-5	0.234544999407831	7.62939453125E-5
0.234711999407409	7.65380859375E-5	0.234654999407553	6.7138671875E-5
0.234819999407136	7.452392578125E-5	0.234750999407311	7.9345703125E-5
0.234914999406897	7.6507568359375E-5	0.234849999407061	7.62939453125E-5
0.235011999406652	7.6507568359375E-5	0.234948999406811	8.23974609375E-5
0.235119999406379	7.666015625E-5	0.235046999406563	7.32421875E-5
0.235213999406142	7.7423095703125E-5	0.235145999406313	7.62939453125E-5
0.235311999405894	7.501220703125E-5	0.235244999406063	7.62939453125E-5
0.235418999405624	7.623291015625E-5	0.235353999405788	7.32421875E-5
0.235513999405384	7.5714111328125E-5	0.235448999405548	7.32421875E-5
0.235620999405114	7.6385498046875E-5	0.235547999405298	7.62939453125E-5
0.235715999404874	7.6171875E-5	0.235645999405051	7.32421875E-5
0.235812999404629	7.7850341796875E-5	0.235744999404801	7.32421875E-5
0.235919999404359	7.745361328125E-5	0.235853999404526	7.62939453125E-5
0.236014999404119	7.6751708984375E-5	0.235949999404284	7.01904296875E-5
0.236111999403875	7.77587890625E-5	0.236048999404034	7.62939453125E-5
0.236219999403602	7.745361328125E-5	0.236146999403786	7.32421875E-5
0.236314999403362	7.6568603515625E-5	0.236245999403536	7.01904296875E-5
0.236411999403117	7.5897216796875E-5	0.236354999403261	7.9345703125E-5
0.236519999402844	7.696533203125E-5	0.236450999403019	7.62939453125E-5
0.236613999402607	7.80029296875E-5	0.236549999402769	7.62939453125E-5
0.236710999402362	7.8033447265625E-5	0.236647999402521	7.01904296875E-5
0.23681899940209	7.7178955078125E-5	0.236746999402271	7.9345703125E-5
0.23691399940185	7.5531005859375E-5	0.236844999402024	7.62939453125E-5
0.237010999401605	7.489013671875E-5	0.236954999401746	7.32421875E-5
0.237118999401332	7.5469970703125E-5	0.237049999401506	7.32421875E-5
0.237213999401092	7.9925537109375E-5	0.237148999401256	7.32421875E-5
0.237310999400847	7.8765869140625E-5	0.237246999401009	7.01904296875E-5
0.237418999400575	7.6416015625E-5	0.237345999400759	7.62939453125E-5
0.237512999400337	7.7117919921875E-5	0.237444999400509	7.9345703125E-5
0.237620999400065	7.8155517578125E-5	0.237554999400231	7.62939453125E-5
0.237714999399827	7.659912109375E-5	0.237650999399989	7.62939453125E-5
0.23781299939958	7.7728271484375E-5	0.237748999399741	7.32421875E-5
0.23791999939931	7.6202392578125E-5	0.237847999399492	7.9345703125E-5
0.23801499939907	7.80029296875E-5	0.237946999399242	7.62939453125E-5
0.238111999398825	7.7789306640625E-5	0.238044999398994	7.62939453125E-5
0.238219999398552	7.720947265625E-5	0.238154999398716	7.62939453125E-5
0.238314999398312	7.879638671875E-5	0.238249999398477	7.62939453125E-5
0.238411999398068	7.7911376953125E-5	0.238348999398227	7.62939453125E-5
0.238518999397797	7.6934814453125E-5	0.238446999397979	7.32421875E-5
0.238613999397558	7.7911376953125E-5	0.238544999397732	7.9345703125E-5
0.238710999397313	7.7301025390625E-5	0.238654999397454	7.9345703125E-5
0.23881899939704	7.7728271484375E-5	0.238749999397214	7.32421875E-5
0.2389139993968	7.70263671875E-5	0.238848999396964	7.32421875E-5
0.239010999396555	7.806396484375E-5	0.238947999396714	7.01904296875E-5
0.239118999396283	7.8338623046875E-5	0.239045999396467	7.9345703125E-5
0.239212999396045	7.7850341796875E-5	0.239144999396217	7.62939453125E-5
0.239310999395798	7.5408935546875E-5	0.239254999395939	7.9345703125E-5
0.239417999395528	7.733154296875E-5	0.239349999395699	7.9345703125E-5
0.239512999395288	7.8948974609375E-5	0.239448999395449	8.23974609375E-5
0.239619999395018	7.70263671875E-5	0.239546999395202	7.32421875E-5
0.239714999394778	7.9376220703125E-5	0.239645999394952	7.62939453125E-5
0.239811999394533	7.891845703125E-5	0.239754999394677	7.62939453125E-5
0.239918999394263	7.7667236328125E-5	0.239849999394437	7.01904296875E-5
0.240013999394023	7.8582763671875E-5	0.239948999394187	7.9345703125E-5
0.240110999393778	7.7728271484375E-5	0.240047999393937	7.62939453125E-5
0.240218999393505	7.8277587890625E-5	0.24014599939369	7.62939453125E-5
0.240313999393265	7.7789306640625E-5	0.24024499939344	8.23974609375E-5
0.240410999393021	7.55615234375E-5	0.240354999393162	8.23974609375E-5
0.24051799939275	7.7850341796875E-5	0.240449999392922	7.62939453125E-5
0.240612999392511	7.867431640625E-5	0.240548999392672	7.62939453125E-5
0.240720999392238	7.763671875E-5	0.240647999392422	7.62939453125E-5
0.240814999392001	7.8643798828125E-5	0.240745999392175	7.9345703125E-5
0.240912999391753	7.7911376953125E-5	0.240844999391925	7.9345703125E-5
0.241019999391483	7.720947265625E-5	0.24095399939165	7.9345703125E-5
0.241114999391243	7.928466796875E-5	0.241049999391407	7.62939453125E-5
0.241211999390998	7.8460693359375E-5	0.24114799939116	7.9345703125E-5
0.241319999390726	7.904052734375E-5	0.241245999390912	7.32421875E-5
0.241414999390486	7.9559326171875E-5	0.241344999390662	7.32421875E-5
0.241511999390241	7.830810546875E-5	0.241453999390387	7.62939453125E-5
0.241618999389971	7.830810546875E-5	0.241549999390145	7.62939453125E-5
0.241713999389731	7.861328125E-5	0.241648999389895	8.23974609375E-5
0.241810999389486	7.9620361328125E-5	0.241746999389647	7.62939453125E-5
0.241917999389216	7.8826904296875E-5	0.241845999389398	7.9345703125E-5
0.242012999388976	8.038330078125E-5	0.241954999389122	8.23974609375E-5
0.242119999388706	7.9193115234375E-5	0.24205099938888	7.9345703125E-5
