Time	Current	Time	Current
0.00338599999145117	2.227783203125E-6	0.00342899999134261	-3.0517578125E-6
0.00348699999119617	1.617431640625E-6	0.00352699999109518	3.0517578125E-6
0.00358099999095884	2.532958984375E-6	0.00362599999084523	3.0517578125E-6
0.00368199999070384	-2.716064453125E-6	0.0037239999905978	0
0.00378299999044884	1.678466796875E-6	0.00382299999034785	-3.0517578125E-6
0.00388399999019384	-1.15966796875E-6	0.00392099999010043	-3.0517578125E-6
0.00398499998993884	-3.35693359375E-7	0.004018999989853	-6.103515625E-6
0.00408699998968132	-4.57763671875E-7	0.00411799998960305	-3.0517578125E-6
0.00417999998944651	2.38037109375E-6	0.00421599998935562	-3.0517578125E-6
0.00428099998919151	1.617431640625E-6	0.0043139999891082	-6.103515625E-6
0.00438199998893651	4.8828125E-7	0.00441299998885825	0
0.00448399998867899	-1.46484375E-6	0.00451099998861082	-3.0517578125E-6
0.00458399998842651	-2.5634765625E-6	0.00460999998836087	-6.103515625E-6
0.00468499998817151	-1.312255859375E-6	0.00470799998811344	-3.0517578125E-6
0.00478699998791399	2.13623046875E-7	0.00480599998786602	-3.0517578125E-6
0.00487999998767918	-5.4931640625E-7	0.00490499998761607	0
0.00498099998742418	-6.40869140625E-7	0.00500399998736611	-6.103515625E-6
0.00508199998716918	1.068115234375E-6	0.00510199998711869	3.0517578125E-6
0.00518299998691418	6.7138671875E-7	0.00519999998687126	-3.0517578125E-6
0.00528399998665918	3.662109375E-7	0.00529899998662131	0
0.00538599998640166	1.8310546875E-7	0.00539699998637388	0
0.00548699998614666	-5.18798828125E-7	0.00549599998612393	-6.103515625E-6
0.00557999998591185	1.8310546875E-6	0.00559399998587651	-6.103515625E-6
0.00568099998565685	-3.143310546875E-6	0.00569299998562656	3.0517578125E-6
0.00578199998540185	-6.40869140625E-7	0.00579099998537913	0
0.00588299998514685	-1.983642578125E-6	0.0058889999851317	0
0.00598399998489185	-3.662109375E-7	0.00598699998488428	3.0517578125E-6
0.00608599998463433	0	0.00608599998463433	-3.0517578125E-6
0.00618699998437933	1.40380859375E-6	0.00618499998438438	0
0.00627999998414452	-5.79833984375E-7	0.00628299998413695	-6.103515625E-6
0.006381999983887	-2.899169921875E-6	0.00638099998388952	-3.0517578125E-6
0.006482999983632	1.3427734375E-6	0.0064789999836421	3.0517578125E-6
0.006583999983377	4.180908203125E-6	0.00657799998339215	0
0.006684999983122	-4.2724609375E-7	0.00667599998314472	-3.0517578125E-6
0.00678699998286447	3.60107421875E-6	0.00677499998289477	-3.0517578125E-6
0.00687999998262967	-5.55419921875E-6	0.00687299998264734	-6.103515625E-6
0.00698099998237467	-6.103515625E-7	0.00697199998239739	0
0.00708199998211967	1.678466796875E-6	0.00706999998214997	3.0517578125E-6
0.00718399998186214	-1.03759765625E-6	0.00716899998190001	6.103515625E-6
0.00728499998160714	-3.35693359375E-7	0.00726699998165259	3.0517578125E-6
0.00738599998135214	-1.220703125E-7	0.00736599998140264	3.0517578125E-6
0.00747999998111482	1.3427734375E-6	0.00746399998115521	0
0.00758199998085729	-1.8310546875E-7	0.00756199998090779	0
0.00768299998060229	-9.1552734375E-8	0.00766099998065783	3.0517578125E-6
0.00778299998034981	-3.0517578125E-8	0.00775899998041041	-6.103515625E-6
0.00788499998009229	-1.739501953125E-6	0.00785799998016046	-3.0517578125E-6
0.00798599997983729	-3.0517578125E-7	0.00795599997991303	0
0.00808699997958229	3.96728515625E-7	0.0080539999796656	-3.0517578125E-6
0.00818099997934496	-3.0517578125E-7	0.00815299997941565	-6.103515625E-6
0.00828199997908996	1.312255859375E-6	0.00825099997916823	0
0.00838299997883496	1.220703125E-7	0.00834999997891828	0
0.00848399997857996	-1.373291015625E-6	0.00844799997867085	0
0.00858599997832243	-4.8828125E-7	0.00854599997842342	0
0.00868699997806743	8.23974609375E-7	0.00864499997817347	0
0.00877999997783263	2.044677734375E-6	0.00874299997792605	-3.0517578125E-6
0.00888099997757763	0	0.00884099997767862	0
0.00898299997732011	6.7138671875E-7	0.00894099997742615	3.0517578125E-6
0.0090839999770651	-1.312255859375E-6	0.00903899997717872	3.0517578125E-6
0.0091849999768101	1.861572265625E-6	0.00913699997693129	0
0.0092859999765551	4.8828125E-7	0.00923499997668387	3.0517578125E-6
0.0093869999763001	-8.23974609375E-7	0.00933399997643392	0
0.00948099997606278	1.46484375E-6	0.00943199997618649	-3.0517578125E-6
0.00958199997580778	-1.373291015625E-6	0.00953099997593654	-6.103515625E-6
0.00968299997555278	-1.52587890625E-7	0.00962899997568911	-3.0517578125E-6
0.00978499997529525	-2.74658203125E-7	0.00972799997543916	3.0517578125E-6
0.00988599997504025	-8.85009765625E-7	0.00982599997519173	3.0517578125E-6
0.00998699997478525	3.0517578125E-8	0.00992399997494431	3.0517578125E-6
0.0100799999745504	-7.32421875E-7	0.0100229999746944	0
0.0101819999742929	-9.46044921875E-7	0.0101209999744469	-3.0517578125E-6
0.0102829999740379	-1.28173828125E-6	0.0102189999741995	3.0517578125E-6
0.0103839999737829	1.52587890625E-7	0.0103179999739496	3.0517578125E-6
0.0104849999735279	-3.35693359375E-7	0.0104159999737021	3.0517578125E-6
0.0105859999732729	-5.18798828125E-7	0.0105149999734522	-6.103515625E-6
0.0106869999730179	3.35693359375E-7	0.0106129999732048	0
0.0107809999727806	1.0986328125E-6	0.0107109999729573	3.0517578125E-6
0.0108819999725256	-2.74658203125E-7	0.0108089999727099	-6.103515625E-6
0.0109829999722706	-3.387451171875E-6	0.0109079999724599	-6.103515625E-6
0.0110839999720156	1.220703125E-7	0.0110059999722125	0
0.0111859999717581	7.9345703125E-7	0.0111039999719651	-6.103515625E-6
0.0112869999715031	-5.79833984375E-7	0.0112029999717151	-6.103515625E-6
0.0113799999712683	-2.227783203125E-6	0.0113009999714677	-3.0517578125E-6
0.0114809999710133	-8.85009765625E-7	0.0113989999712203	0
0.0115819999707583	9.1552734375E-8	0.0114979999709703	-6.103515625E-6
0.0116839999705007	-1.8310546875E-7	0.0115959999707229	6.103515625E-6
0.0117849999702457	2.74658203125E-7	0.0116939999704755	-3.0517578125E-6
0.0118859999699907	-6.103515625E-8	0.0117929999702255	-3.0517578125E-6
0.0119869999697357	-5.4931640625E-7	0.0118909999699781	-3.0517578125E-6
0.0120799999695009	6.103515625E-7	0.0119899999697282	0
0.0121809999692459	4.57763671875E-7	0.0120879999694807	-6.103515625E-6
0.0122819999689909	9.1552734375E-8	0.0121859999692333	0
0.0123829999687359	-1.068115234375E-6	0.0122849999689834	0
0.0124839999684809	9.1552734375E-8	0.0123829999687359	3.0517578125E-6
0.0125859999682234	-9.765625E-7	0.012481999968486	0
0.0126869999679684	-1.8310546875E-7	0.0125799999682386	-3.0517578125E-6
0.0127799999677336	1.190185546875E-6	0.0126789999679886	-6.103515625E-6
0.0128809999674786	2.74658203125E-7	0.0127769999677412	-6.103515625E-6
0.0129819999672236	5.18798828125E-7	0.0128759999674912	3.0517578125E-6
0.0130829999669686	-5.79833984375E-7	0.0129739999672438	0
0.0131849999667111	-3.662109375E-7	0.0130719999669964	-6.103515625E-6
0.0132859999664561	-4.57763671875E-7	0.0131709999667464	-3.0517578125E-6
0.0133869999662011	3.96728515625E-7	0.013268999966499	-3.0517578125E-6
0.0134799999659663	2.44140625E-7	0.013367999966249	3.0517578125E-6
0.0135809999657113	6.40869140625E-7	0.0134659999660016	0
0.0136829999654537	9.1552734375E-8	0.0135639999657542	0
0.0137839999651987	-4.8828125E-7	0.0136629999655042	3.0517578125E-6
0.0138849999649437	-3.35693359375E-7	0.0137609999652568	-3.0517578125E-6
0.0139859999646887	9.1552734375E-8	0.0138599999650069	-6.103515625E-6
0.0140869999644337	-1.708984375E-6	0.0139579999647594	0
0.0141809999641964	1.8310546875E-7	0.014055999964512	0
0.0142819999639414	-4.608154296875E-6	0.0141539999642646	0
0.0143829999636864	-9.1552734375E-8	0.0142529999640146	0
0.0144849999634289	-4.8828125E-7	0.0143509999637672	0
0.0145859999631739	6.103515625E-8	0.0144499999635173	0
0.0146869999629189	3.662109375E-7	0.0145479999632698	-3.0517578125E-6
0.0147809999626816	9.46044921875E-7	0.0146469999630199	0
0.0148819999624266	-1.8310546875E-7	0.0147449999627725	0
0.0149829999621716	-2.44140625E-7	0.0148439999625225	-3.0517578125E-6
0.0150839999619166	4.8828125E-7	0.0149419999622751	-9.1552734375E-6
0.0151849999616616	-1.007080078125E-6	0.0150409999620251	-3.0517578125E-6
0.0152859999614066	1.220703125E-7	0.0151389999617777	-6.103515625E-6
0.0153799999611692	-3.0517578125E-8	0.0152379999615277	0
0.0154809999609142	-4.8828125E-7	0.0153359999612803	-3.0517578125E-6
0.0155819999606592	-6.40869140625E-7	0.0154339999610329	-3.0517578125E-6
0.0156839999604017	-2.0751953125E-6	0.0155329999607829	3.0517578125E-6
0.0157839999601492	6.103515625E-8	0.0156309999605355	0
0.0158849999598942	0	0.0157299999602856	0
0.0159869999596367	-7.01904296875E-7	0.0158279999600381	3.0517578125E-6
0.0160799999594019	-3.0517578125E-6	0.0159259999597907	0
0.0161809999591469	9.1552734375E-8	0.0160249999595408	0
0.0162819999588919	3.0517578125E-8	0.0161229999592933	0
0.0163839999586344	1.220703125E-7	0.0162219999590434	-3.0517578125E-6
0.0164839999583819	4.2724609375E-7	0.016319999958796	-3.0517578125E-6
0.0165849999581269	-1.068115234375E-6	0.0164179999585485	3.0517578125E-6
0.0166869999578694	3.0517578125E-7	0.0165169999582986	0
0.0167799999576346	9.46044921875E-7	0.0166159999580486	-3.0517578125E-6
0.0168809999573796	-2.288818359375E-6	0.0167139999578012	-3.0517578125E-6
0.0169819999571246	-1.52587890625E-7	0.0168119999575538	0
0.0170829999568696	2.13623046875E-6	0.0169109999573038	-6.103515625E-6
0.0171839999566146	-5.18798828125E-7	0.0170089999570564	-6.103515625E-6
0.017285999956357	-1.220703125E-6	0.0171079999568065	3.0517578125E-6
0.017386999956102	-9.1552734375E-8	0.017205999956559	-3.0517578125E-6
0.0174799999558672	-9.765625E-7	0.0173049999563091	-3.0517578125E-6
0.0175809999556122	-1.251220703125E-6	0.0174029999560616	-3.0517578125E-6
0.0176819999553572	9.1552734375E-8	0.0175009999558142	3.0517578125E-6
0.0177829999551022	9.765625E-7	0.0175989999555668	0
0.0178839999548472	1.52587890625E-7	0.0176979999553168	0
0.0179859999545897	-4.57763671875E-7	0.0177969999550669	-6.103515625E-6
0.0180869999543347	9.1552734375E-8	0.0178949999548195	3.0517578125E-6
0.0181799999540999	2.74658203125E-7	0.017992999954572	-6.103515625E-6
0.0182809999538449	-8.23974609375E-7	0.0180909999543246	0
0.0183819999535899	-1.556396484375E-6	0.0181899999540747	0
0.0184829999533349	-3.0517578125E-7	0.0182879999538272	0
0.0185839999530799	-7.01904296875E-7	0.0183869999535773	3.0517578125E-6
0.0186859999528224	-2.13623046875E-7	0.0184849999533299	0
0.0187869999525674	-1.220703125E-7	0.0185839999530799	0
0.0188799999523326	-6.103515625E-8	0.0186819999528325	-3.0517578125E-6
0.0189809999520776	5.18798828125E-7	0.0187809999525825	-6.103515625E-6
0.0190829999518201	4.2724609375E-7	0.0188789999523351	-3.0517578125E-6
0.0191839999515651	-4.8828125E-7	0.0189769999520877	0
0.0192859999513075	-3.96728515625E-7	0.0190759999518377	-3.0517578125E-6
0.0193859999510551	2.44140625E-7	0.0191739999515903	0
0.0194799999508177	-2.13623046875E-7	0.0192729999513404	0
0.0195809999505627	-1.007080078125E-6	0.0193709999510929	0
0.0196819999503077	-1.52587890625E-7	0.019469999950843	0
0.0197829999500527	-3.0517578125E-7	0.0195679999505955	-3.0517578125E-6
0.0198839999497977	3.0517578125E-8	0.0196659999503481	-3.0517578125E-6
0.0199859999495402	-2.74658203125E-7	0.0197649999500982	-3.0517578125E-6
0.0200869999492852	-3.96728515625E-7	0.0198629999498507	-1.220703125E-5
0.0201799999490504	-1.8310546875E-6	0.0199609999496033	0
0.0202819999487929	3.0517578125E-7	0.0200589999493559	-6.103515625E-6
0.0203829999485379	-1.15966796875E-6	0.0201579999491059	3.0517578125E-6
0.0204839999482829	3.0517578125E-7	0.0202559999488585	3.0517578125E-6
0.0205849999480279	-6.7138671875E-7	0.0203539999486111	-3.0517578125E-6
0.0206859999477729	2.44140625E-7	0.0204529999483611	-6.103515625E-6
0.0207799999475355	-6.103515625E-8	0.0205509999481137	0
0.0208809999472805	-4.57763671875E-7	0.0206489999478663	-3.0517578125E-6
0.0209819999470255	-1.40380859375E-6	0.0207479999476163	0
0.0210829999467705	9.1552734375E-8	0.0208459999473689	3.0517578125E-6
0.0211839999465155	-4.2724609375E-7	0.0209439999471215	-3.0517578125E-6
0.0212849999462605	2.44140625E-7	0.0210429999468715	0
0.0213859999460055	-3.96728515625E-7	0.0211409999466241	-3.0517578125E-6
0.0214799999457682	5.4931640625E-7	0.0212399999463742	0
0.0215809999455132	-8.544921875E-7	0.0213379999461267	-3.0517578125E-6
0.0216819999452582	-9.46044921875E-7	0.0214359999458793	-3.0517578125E-6
0.0217829999450032	-5.18798828125E-7	0.0215349999456294	3.0517578125E-6
0.0218839999447482	4.2724609375E-7	0.0216329999453819	-6.103515625E-6
0.0219859999444907	-3.96728515625E-7	0.021731999945132	0
0.0220869999442357	-4.57763671875E-7	0.0218299999448845	3.0517578125E-6
0.0221799999440009	-5.4931640625E-7	0.0219289999446346	0
0.0222809999437459	-3.35693359375E-7	0.0220269999443872	-6.103515625E-6
0.0223829999434884	-1.8310546875E-7	0.0221249999441397	0
0.0224839999432334	5.79833984375E-7	0.0222239999438898	0
0.0225849999429784	-7.62939453125E-7	0.0223229999436398	-9.1552734375E-6
0.0226859999427234	1.5869140625E-6	0.0224209999433924	0
0.022779999942486	-6.40869140625E-7	0.022518999943145	0
0.0228799999422336	1.068115234375E-6	0.0226169999428976	-6.103515625E-6
0.0229809999419786	-8.85009765625E-7	0.0227159999426476	3.0517578125E-6
0.023082999941721	1.0986328125E-6	0.0228139999424002	-3.0517578125E-6
0.023183999941466	-1.251220703125E-6	0.0229129999421502	0
0.023284999941211	-3.0517578125E-8	0.0230109999419028	-3.0517578125E-6
0.0233869999409535	-4.8828125E-7	0.0231099999416529	0
0.0234799999407187	9.1552734375E-7	0.0232079999414054	0
0.0235809999404637	-7.01904296875E-7	0.023305999941158	-3.0517578125E-6
0.0236819999402087	-8.23974609375E-7	0.0234049999409081	-3.0517578125E-6
0.0237829999399537	-3.96728515625E-7	0.0235029999406606	-3.0517578125E-6
0.0238839999396987	1.03759765625E-6	0.0236019999404107	3.0517578125E-6
0.0239859999394412	-3.96728515625E-7	0.0236999999401633	0
0.0240859999391887	3.35693359375E-7	0.0237979999399158	3.0517578125E-6
0.0241799999389514	1.434326171875E-6	0.0238969999396659	0
0.0242809999386964	9.1552734375E-8	0.0239949999394184	3.0517578125E-6
0.0243819999384414	-6.103515625E-7	0.0240939999391685	0
0.0244829999381864	-3.0517578125E-8	0.0241919999389211	6.103515625E-6
0.0245849999379288	-2.74658203125E-7	0.0242909999386711	0
0.0246859999376738	1.220703125E-7	0.0243889999384237	-3.0517578125E-6
0.0247869999374188	-3.35693359375E-7	0.0244879999381737	0
0.024879999937184	0	0.0245859999379263	-6.103515625E-6
0.024980999936929	-1.64794921875E-6	0.0246839999376789	0
0.0250829999366715	-9.1552734375E-8	0.0247829999374289	0
0.0251839999364165	-9.46044921875E-7	0.0248809999371815	0
0.0252849999361615	3.997802734375E-6	0.0249799999369316	0
0.0253859999359065	3.35693359375E-7	0.0250779999366841	-3.0517578125E-6
0.0254869999356515	-9.1552734375E-8	0.0251759999364367	-3.0517578125E-6
0.0255799999354167	-5.18798828125E-7	0.0252739999361893	-3.0517578125E-6
0.0256809999351617	3.96728515625E-7	0.0253729999359393	0
0.0257829999349042	-3.96728515625E-7	0.0254719999356894	-3.0517578125E-6
0.0258839999346492	2.13623046875E-7	0.025569999935442	3.0517578125E-6
0.0259849999343942	-2.105712890625E-6	0.0256679999351945	0
0.0260859999341392	1.220703125E-7	0.0257659999349471	0
0.0261869999338842	-1.52587890625E-7	0.0258649999346972	0
0.0262809999336469	-3.0517578125E-7	0.0259629999344497	0
0.0263819999333919	-6.103515625E-8	0.0260619999341998	9.1552734375E-6
0.0264829999331369	3.35693359375E-7	0.0261599999339523	-3.0517578125E-6
0.0265839999328819	-6.103515625E-7	0.0262589999337024	-6.103515625E-6
0.0266859999326243	5.767822265625E-6	0.026356999933455	-6.103515625E-6
0.0267869999323693	-1.52587890625E-7	0.026455999933205	-3.0517578125E-6
0.0268799999321345	1.220703125E-7	0.0265539999329576	3.0517578125E-6
0.026981999931877	-1.434326171875E-6	0.0266529999327076	0
0.027082999931622	1.190185546875E-6	0.0267509999324602	0
0.027183999931367	4.8828125E-7	0.0268499999322103	0
0.027284999931112	0	0.0269479999319628	-6.103515625E-6
0.027385999930857	-2.44140625E-7	0.0270469999317129	-3.0517578125E-6
0.027486999930602	-6.103515625E-8	0.0271449999314655	0
0.0275809999303647	-1.068115234375E-6	0.027242999931218	0
0.0276819999301097	8.23974609375E-7	0.0273419999309681	-3.0517578125E-6
0.0277839999298521	1.220703125E-7	0.0274399999307207	3.0517578125E-6
0.0278849999295971	-3.96728515625E-7	0.0275379999304732	-6.103515625E-6
0.0279859999293421	-6.103515625E-7	0.0276369999302233	3.0517578125E-6
0.0280869999290871	4.2724609375E-7	0.0277349999299759	0
0.0281799999288523	-1.52587890625E-7	0.0278339999297259	-6.103515625E-6
0.0282809999285973	3.0517578125E-7	0.0279319999294785	-3.0517578125E-6
0.0283819999283423	-3.662109375E-7	0.0280299999292311	0
0.0284839999280848	-7.01904296875E-7	0.0281289999289811	0
0.0285849999278298	-3.96728515625E-7	0.0282279999287312	-6.103515625E-6
0.0286859999275748	-1.52587890625E-7	0.0283259999284837	-6.103515625E-6
0.0287869999273198	-1.220703125E-7	0.0284239999282363	-3.0517578125E-6
0.028879999927085	-1.52587890625E-7	0.0285229999279863	-3.0517578125E-6
0.02898099992683	-4.8828125E-7	0.0286209999277389	-3.0517578125E-6
0.029081999926575	1.434326171875E-6	0.028719999927489	-3.0517578125E-6
0.0291839999263175	-7.32421875E-7	0.0288179999272415	-6.103515625E-6
0.0292849999260625	6.103515625E-8	0.0289169999269916	3.0517578125E-6
0.0293859999258075	-3.0517578125E-8	0.0290149999267442	-3.0517578125E-6
0.0294869999255525	-4.8828125E-7	0.0291129999264967	3.0517578125E-6
0.0295799999253177	-1.52587890625E-6	0.0292109999262493	0
0.0296809999250627	-1.220703125E-7	0.0293099999259994	-6.103515625E-6
0.0297829999248052	-3.35693359375E-7	0.0294079999257519	3.0517578125E-6
0.0298839999245502	-3.0517578125E-8	0.029506999925502	-3.0517578125E-6
0.0299849999242952	3.0517578125E-7	0.0296049999252546	-3.0517578125E-6
0.0300859999240402	1.495361328125E-6	0.0297029999250071	-9.1552734375E-6
0.0301869999237852	-2.13623046875E-7	0.0298019999247572	0
0.0302799999235503	-2.74658203125E-7	0.0298999999245098	0
0.0303809999232953	-4.8828125E-7	0.0299979999242623	-3.0517578125E-6
0.0304829999230378	-1.52587890625E-7	0.0300959999240149	0
0.0305839999227828	-1.8310546875E-7	0.030194999923765	0
0.0306849999225278	0	0.0302929999235175	-3.0517578125E-6
0.0307859999222728	-7.01904296875E-7	0.0303919999232676	-3.0517578125E-6
0.0308869999220178	-4.2724609375E-7	0.0304899999230202	0
0.0309809999217805	-1.007080078125E-6	0.0305879999227727	0
0.0310819999215255	6.7138671875E-7	0.0306869999225228	0
0.0311829999212705	-3.0517578125E-7	0.0307849999222753	-6.103515625E-6
0.0312839999210155	3.0517578125E-8	0.0308829999220279	3.0517578125E-6
0.031385999920758	-5.18798828125E-7	0.0309809999217805	-3.0517578125E-6
0.0314859999205055	-3.96728515625E-7	0.0310799999215305	0
0.0315799999202682	-9.765625E-7	0.0311789999212806	0
0.0316819999200106	1.8310546875E-7	0.0312769999210332	0
0.0317829999197556	4.8828125E-7	0.0313749999207857	-3.0517578125E-6
0.0318839999195006	1.220703125E-7	0.0314729999205383	3.0517578125E-6
0.0319849999192456	-5.18798828125E-7	0.0315719999202884	0
0.0320859999189906	5.4931640625E-7	0.0316699999200409	0
0.0321869999187356	2.13623046875E-7	0.031768999919791	-3.0517578125E-6
0.0322799999185008	-3.0517578125E-8	0.0318669999195436	0
0.0323819999182433	-5.4931640625E-7	0.0319659999192936	3.0517578125E-6
0.0324829999179883	0	0.0320639999190462	0
0.0325839999177333	-1.15966796875E-6	0.0321629999187962	0
0.0326849999174783	-1.8310546875E-7	0.0322609999185488	0
0.0327869999172208	2.716064453125E-6	0.0323599999182989	0
0.032879999916986	6.103515625E-8	0.0324579999180514	-6.103515625E-6
0.032980999916731	-9.1552734375E-8	0.032555999917804	0
0.033081999916476	-1.068115234375E-6	0.0326549999175541	0
0.0331839999162185	-2.13623046875E-7	0.0327529999173066	3.0517578125E-6
0.0332849999159635	1.434326171875E-6	0.0328519999170567	-3.0517578125E-6
0.0333859999157085	-6.103515625E-8	0.0329499999168092	-6.103515625E-6
0.0334869999154535	-2.13623046875E-7	0.0330479999165618	-3.0517578125E-6
0.0335799999152187	-1.8310546875E-6	0.0331469999163119	0
0.0336809999149636	2.44140625E-7	0.0332449999160644	0
0.0337819999147086	-4.2724609375E-7	0.0333439999158145	0
0.0338829999144536	1.8310546875E-7	0.0334419999155671	0
0.0339849999141961	-5.18798828125E-7	0.0335409999153171	0
0.0340859999139411	4.57763671875E-7	0.0336389999150697	-6.103515625E-6
0.0341869999136861	3.0517578125E-8	0.0337369999148223	0
0.0342799999134513	6.7138671875E-7	0.0338359999145723	3.0517578125E-6
0.0343819999131938	-7.01904296875E-7	0.0339349999143224	6.103515625E-6
0.0344829999129388	-4.8828125E-7	0.0340329999140749	-6.103515625E-6
0.0345839999126838	1.983642578125E-6	0.0341309999138275	0
0.0346849999124288	-3.0517578125E-7	0.0342289999135801	-3.0517578125E-6
0.0347869999121713	-1.64794921875E-6	0.0343279999133301	3.0517578125E-6
0.0348799999119365	3.662109375E-7	0.0344269999130802	0
0.0349809999116815	-3.0517578125E-8	0.0345249999128328	-6.103515625E-6
0.0350819999114265	-7.01904296875E-7	0.0346229999125853	0
0.0351839999111689	-9.1552734375E-8	0.0347219999123354	0
0.0352849999109139	-5.4931640625E-7	0.034819999912088	-6.103515625E-6
0.0353859999106589	1.52587890625E-7	0.0349179999118405	0
0.0354799999104216	2.74658203125E-7	0.0350169999115906	-3.0517578125E-6
0.0355819999101641	-6.103515625E-8	0.0351149999113431	0
0.0356829999099091	-4.57763671875E-7	0.0352139999110932	-3.0517578125E-6
0.0357839999096541	-1.220703125E-7	0.0353119999108458	0
0.0358849999093991	-9.1552734375E-8	0.0354099999105983	0
0.0359859999091441	-1.312255859375E-6	0.0355089999103484	-6.103515625E-6
0.0360869999088891	-2.44140625E-7	0.035606999910101	0
0.0361809999086518	-2.13623046875E-7	0.035705999909851	-3.0517578125E-6
0.0362819999083968	6.103515625E-8	0.0358039999096036	-6.103515625E-6
0.0363829999081418	-2.44140625E-6	0.0359029999093536	-6.103515625E-6
0.0364849999078842	2.74658203125E-7	0.0360009999091062	-3.0517578125E-6
0.0365859999076292	-2.44140625E-6	0.0360999999088563	-6.103515625E-6
0.0366869999073742	-3.96728515625E-7	0.0361979999086088	0
0.0367809999071369	-1.46484375E-6	0.0362959999083614	-6.103515625E-6
0.0368819999068819	-8.544921875E-7	0.0363949999081115	-6.103515625E-6
0.0369829999066269	-2.74658203125E-7	0.036492999907864	-3.0517578125E-6
0.0370839999063719	-2.13623046875E-7	0.0365919999076141	-3.0517578125E-6
0.0371849999061169	-2.74658203125E-7	0.0366899999073667	0
0.0372859999058619	-3.662109375E-7	0.0367879999071192	-3.0517578125E-6
0.0373869999056069	-3.0517578125E-7	0.0368869999068693	0
0.0374809999053696	-4.57763671875E-7	0.0369849999066219	-6.103515625E-6
0.0375819999051146	-8.85009765625E-7	0.0370839999063719	0
0.0376829999048596	-8.23974609375E-7	0.0371819999061245	-3.0517578125E-6
0.037784999904602	-1.8310546875E-7	0.037279999905877	3.0517578125E-6
0.037885999904347	-6.103515625E-7	0.0373779999056296	0
0.037986999904092	-2.74658203125E-7	0.0374769999053797	0
0.0380799999038572	8.544921875E-7	0.0375749999051322	-6.103515625E-6
0.0381819999035997	-5.18798828125E-7	0.0376739999048823	0
0.0382829999033447	5.4931640625E-7	0.0377719999046349	0
0.0383839999030897	-2.13623046875E-7	0.0378709999043849	3.0517578125E-6
0.0384849999028347	-1.434326171875E-6	0.0379689999041375	0
0.0385859999025797	-6.103515625E-8	0.0380679999038875	-3.0517578125E-6
0.0386869999023247	4.730224609375E-6	0.0381659999036401	3.0517578125E-6
0.0387809999020874	-1.129150390625E-6	0.0382649999033902	-3.0517578125E-6
0.0388819999018324	-5.18798828125E-7	0.0383629999031427	0
0.0389839999015749	0	0.0384619999028928	3.0517578125E-6
0.0390849999013199	-2.74658203125E-7	0.0385599999026454	-6.103515625E-6
0.0391859999010649	-7.01904296875E-7	0.0386579999023979	-6.103515625E-6
0.0392869999008099	-5.18798828125E-6	0.038756999902148	-3.0517578125E-6
0.0393799999005751	-8.23974609375E-7	0.0388549999019006	-3.0517578125E-6
0.0394809999003201	-4.2724609375E-7	0.0389539999016506	0
0.0395819999000651	3.0517578125E-8	0.0390519999014032	0
