Voltage,Current,Voltage.1,Current.1,Voltage.2,Current.2,Voltage.3,Current.3,Voltage.4,Current.4,Voltage.5,Current.5,Voltage.6,Current.6,Voltage.7,Current.7,Voltage.8,Current.8,Voltage.9,Current.9,Voltage.10,Current.10,Voltage.11,Current.11,Voltage.12,Current.12,Voltage.13,Current.13,Voltage.14,Current.14,Voltage.15,Current.15,Voltage.16,Current.16,Voltage.17,Current.17,Voltage.18,Current.18,Voltage.19,Current.19
0.419769287109375,1.68487548828125e-05,0.419769287109375,2.6885986328125e-05,0.419769287109375,2.667236328125e-05,0.419769287109375,1.26953125e-05,0.419769287109375,1.45263671875e-05,0.419769287109375,5.82885742187497e-06,0.419769287109375,2.52380371093749e-05,0.419769287109375,5.52368164062497e-06,0.419769287109375,8.20922851562503e-06,0.419769287109375,1.373291015625e-05,0.419769287109375,1.1474609375e-05,0.419769287109375,1.07757568359375e-05,0.419769287109375,1.2786865234375e-05,0.419769287109375,9.307861328125e-06,0.419769287109375,8.91113281249995e-06,0.419769287109375,9.33837890624997e-06,0.419769287109375,7.65991210937497e-06,0.419769287109375,1.055908203125e-05,0.419769287109375,2.62451171875e-05,0.419769287109375,8.9447021484375e-06
0.43975830078125,1.73309326171875e-05,0.43975830078125,2.8228759765625e-05,0.43975830078125,2.7801513671875e-05,0.43975830078125,1.32141113281251e-05,0.43975830078125,1.5380859375e-05,0.43975830078125,6.01196289062494e-06,0.43975830078125,2.6397705078125e-05,0.43975830078125,5.76782226562503e-06,0.43975830078125,8.60595703124994e-06,0.43975830078125,1.4373779296875e-05,0.43975830078125,1.18408203125001e-05,0.43975830078125,1.1285400390625e-05,0.43975830078125,1.36718750000001e-05,0.43975830078125,9.79614257812497e-06,0.43975830078125,9.27734375000003e-06,0.43975830078125,9.918212890625e-06,0.43975830078125,7.9345703125e-06,0.43975830078125,1.0986328125e-05,0.43975830078125,2.75268554687499e-05,0.43975830078125,9.5550537109375e-06
0.459747314453125,1.79962158203125e-05,0.459747314453125,2.94189453125e-05,0.459747314453125,2.89306640625001e-05,0.459747314453125,1.385498046875e-05,0.459747314453125,1.605224609375e-05,0.459747314453125,6.256103515625e-06,0.459747314453125,2.7496337890625e-05,0.459747314453125,5.88989257812506e-06,0.459747314453125,9.03320312499997e-06,0.459747314453125,1.4923095703125e-05,0.459747314453125,1.239013671875e-05,0.459747314453125,1.1474609375e-05,0.459747314453125,1.434326171875e-05,0.459747314453125,1.01623535156251e-05,0.459747314453125,9.79614257812497e-06,0.459747314453125,1.04370117187499e-05,0.459747314453125,8.14819335937494e-06,0.459747314453125,1.1474609375e-05,0.459747314453125,2.86254882812501e-05,0.459747314453125,9.8785400390625e-06
0.479736328125,1.87713623046875e-05,0.479736328125,3.0670166015625e-05,0.479736328125,3.03039550781251e-05,0.479736328125,1.434326171875e-05,0.479736328125,1.6815185546875e-05,0.479736328125,6.43920898437497e-06,0.479736328125,2.86254882812501e-05,0.479736328125,6.16455078124994e-06,0.479736328125,9.27734375000003e-06,0.479736328125,1.5411376953125e-05,0.479736328125,1.2786865234375e-05,0.479736328125,1.2164306640625e-05,0.479736328125,1.51977539062501e-05,0.479736328125,1.068115234375e-05,0.479736328125,1.0345458984375e-05,0.479736328125,1.0986328125e-05,0.479736328125,8.63647460937506e-06,0.479736328125,1.2054443359375e-05,0.479736328125,2.9937744140625e-05,0.479736328125,1.02630615234375e-05
0.499725341796875,1.95770263671875e-05,0.499725341796875,3.18603515625e-05,0.499725341796875,3.1463623046875e-05,0.499725341796875,1.507568359375e-05,0.499725341796875,1.76391601562501e-05,0.499725341796875,6.866455078125e-06,0.499725341796875,2.978515625e-05,0.499725341796875,6.46972656249994e-06,0.499725341796875,9.67407226562494e-06,0.499725341796875,1.61132812500001e-05,0.499725341796875,1.3427734375e-05,0.499725341796875,1.2591552734375e-05,0.499725341796875,1.59912109375e-05,0.499725341796875,1.11083984375e-05,0.499725341796875,1.10778808593751e-05,0.499725341796875,1.1566162109375e-05,0.499725341796875,9.24682617187506e-06,0.499725341796875,1.25732421874999e-05,0.499725341796875,3.10668945312501e-05,0.499725341796875,1.0931396484375e-05
0.51971435546875,2.03094482421875e-05,0.51971435546875,3.32031250000001e-05,0.51971435546875,3.2806396484375e-05,0.51971435546875,1.59912109375e-05,0.51971435546875,1.8646240234375e-05,0.51971435546875,7.29370117187503e-06,0.51971435546875,3.1097412109375e-05,0.51971435546875,6.68334960937503e-06,0.51971435546875,1.0040283203125e-05,0.51971435546875,1.6754150390625e-05,0.51971435546875,1.39465332031249e-05,0.51971435546875,1.30706787109375e-05,0.51971435546875,1.69677734375e-05,0.51971435546875,1.15966796875e-05,0.51971435546875,1.177978515625e-05,0.51971435546875,1.2359619140625e-05,0.51971435546875,9.70458984375006e-06,0.51971435546875,1.32141113281251e-05,0.51971435546875,3.24401855468751e-05,0.51971435546875,1.14776611328125e-05
0.539703369140625,2.099609375e-05,0.539703369140625,3.45764160156251e-05,0.539703369140625,3.41796875e-05,0.539703369140625,1.6937255859375e-05,0.539703369140625,1.99279785156251e-05,0.539703369140625,7.81249999999997e-06,0.539703369140625,3.24096679687499e-05,0.539703369140625,7.171630859375e-06,0.539703369140625,1.0711669921875e-05,0.539703369140625,1.7425537109375e-05,0.539703369140625,1.4617919921875e-05,0.539703369140625,1.38031005859375e-05,0.539703369140625,1.79443359375001e-05,0.539703369140625,1.24206542968749e-05,0.539703369140625,1.29089355468751e-05,0.539703369140625,1.33056640625e-05,0.539703369140625,1.03149414062501e-05,0.539703369140625,1.39770507812501e-05,0.539703369140625,3.3843994140625e-05,0.539703369140625,1.2176513671875e-05
0.5596923828125,2.18658447265625e-05,0.5596923828125,3.60107421875e-05,0.5596923828125,3.54919433593751e-05,0.5596923828125,1.80664062499999e-05,0.5596923828125,2.1209716796875e-05,0.5596923828125,8.48388671875005e-06,0.5596923828125,3.37829589843749e-05,0.5596923828125,7.81249999999997e-06,0.5596923828125,1.1260986328125e-05,0.5596923828125,1.81884765625e-05,0.5596923828125,1.5228271484375e-05,0.5596923828125,1.43585205078125e-05,0.5596923828125,1.8951416015625e-05,0.5596923828125,1.3397216796875e-05,0.5596923828125,1.42517089843749e-05,0.5596923828125,1.4312744140625e-05,0.5596923828125,1.1138916015625e-05,0.5596923828125,1.4923095703125e-05,0.5596923828125,3.5400390625e-05,0.5596923828125,1.32965087890625e-05
0.579681396484375,2.27203369140625e-05,0.579681396484375,3.74450683593749e-05,0.579681396484375,3.6956787109375e-05,0.579681396484375,1.971435546875e-05,0.579681396484375,2.3040771484375e-05,0.579681396484375,9.49096679687497e-06,0.579681396484375,3.53088378906249e-05,0.579681396484375,8.51440429687503e-06,0.579681396484375,1.1871337890625e-05,0.579681396484375,1.89208984375e-05,0.579681396484375,1.629638671875e-05,0.579681396484375,1.470947265625e-05,0.579681396484375,2.00805664062501e-05,0.579681396484375,1.4678955078125e-05,0.579681396484375,1.6143798828125e-05,0.579681396484375,1.5838623046875e-05,0.579681396484375,1.2054443359375e-05,0.579681396484375,1.5869140625e-05,0.579681396484375,3.71704101562501e-05,0.579681396484375,1.448974609375e-05
0.59967041015625,2.35626220703125e-05,0.59967041015625,3.90625e-05,0.59967041015625,3.8604736328125e-05,0.59967041015625,2.1697998046875e-05,0.59967041015625,2.55432128906249e-05,0.59967041015625,1.08947753906249e-05,0.59967041015625,3.6956787109375e-05,0.59967041015625,9.49096679687497e-06,0.59967041015625,1.28173828125e-05,0.59967041015625,1.995849609375e-05,0.59967041015625,1.72119140625e-05,0.59967041015625,1.5582275390625e-05,0.59967041015625,2.18505859375e-05,0.59967041015625,1.62658691406251e-05,0.59967041015625,1.88598632812501e-05,0.59967041015625,1.79138183593749e-05,0.59967041015625,1.33666992187501e-05,0.59967041015625,1.739501953125e-05,0.59967041015625,3.92761230468749e-05,0.59967041015625,1.58843994140625e-05
