Voltage	Current	Upper Vertex
V	A	V
-0.205078125	-8.1878662109375E-7	1.25 V
-0.20263671875	-6.7474365234375E-7	1.25 V
-0.2001953125	-7.879638671875E-7	1.25 V
-0.19775390625	-7.391357421875E-7	1.25 V
-0.1953125	-4.5867919921875E-7	1.25 V
-0.19287109375	-3.6376953125E-7	1.25 V
-0.1904296875	-5.389404296875E-7	1.25 V
-0.18798828125	-3.2379150390625E-7	1.25 V
-0.185546875	-1.434326171875E-7	1.25 V
-0.18310546875	-3.448486328125E-7	1.25 V
-0.1806640625	-2.9266357421875E-7	1.25 V
-0.17822265625	-4.04052734375E-7	1.25 V
-0.17578125	-4.4647216796875E-7	1.25 V
-0.17333984375	-9.6435546875E-8	1.25 V
-0.1708984375	-1.2054443359375E-7	1.25 V
-0.16845703125	-1.6357421875E-7	1.25 V
-0.166015625	-3.631591796875E-8	1.25 V
-0.16357421875	-3.96728515625E-8	1.25 V
-0.1611328125	-6.317138671875E-8	1.25 V
