Voltage	Current	Upper Vertex
V	A	V
-0.1318359375	-4.03167724609375E-6	0.75 V
-0.13427734375	-4.210205078125E-6	0.75 V
-0.13671875	-4.271240234375E-6	0.75 V
-0.13916015625	-4.0716552734375E-6	0.75 V
-0.1416015625	-4.4866943359375E-6	0.75 V
-0.14404296875	-4.28314208984375E-6	0.75 V
-0.146484375	-4.38079833984375E-6	0.75 V
-0.14892578125	-4.50592041015625E-6	0.75 V
-0.1513671875	-4.4952392578125E-6	0.75 V
-0.15380859375	-4.50592041015625E-6	0.75 V
-0.15625	-4.53765869140625E-6	0.75 V
-0.15869140625	-4.23248291015625E-6	0.75 V
-0.1611328125	-4.554443359375E-6	0.75 V
-0.16357421875	-4.54315185546875E-6	0.75 V
-0.166015625	-4.50714111328125E-6	0.75 V
-0.16845703125	-4.7039794921875E-6	0.75 V
-0.1708984375	-4.6600341796875E-6	0.75 V
-0.17333984375	-4.7088623046875E-6	0.75 V
-0.17578125	-4.42535400390625E-6	0.75 V
-0.17822265625	-4.83642578125E-6	0.75 V
-0.1806640625	-4.86358642578125E-6	0.75 V
-0.18310546875	-4.849853515625E-6	0.75 V
-0.185546875	-4.68658447265625E-6	0.75 V
-0.18798828125	-4.9200439453125E-6	0.75 V
-0.1904296875	-4.80926513671875E-6	0.75 V
-0.19287109375	-4.95391845703125E-6	0.75 V
-0.1953125	-4.7027587890625E-6	0.75 V
-0.19775390625	-4.864501953125E-6	0.75 V
-0.2001953125	-5.1641845703125E-6	0.75 V
-0.20263671875	-4.9951171875E-6	0.75 V
-0.205078125	-4.9560546875E-6	0.75 V
-0.20751953125	-5.31005859375E-6	0.75 V
-0.2099609375	-5.27557373046875E-6	0.75 V
-0.21240234375	-5.13702392578125E-6	0.75 V
-0.21484375	-5.06591796875E-6	0.75 V
-0.21728515625	-5.21636962890625E-6	0.75 V
-0.2197265625	-5.3350830078125E-6	0.75 V
-0.22216796875	-5.1068115234375E-6	0.75 V
-0.224609375	-5.1220703125E-6	0.75 V
-0.22705078125	-5.42205810546875E-6	0.75 V
-0.2294921875	-5.5706787109375E-6	0.75 V
-0.23193359375	-5.38360595703125E-6	0.75 V
-0.234375	-5.37353515625E-6	0.75 V
-0.23681640625	-5.48919677734375E-6	0.75 V
-0.2392578125	-5.46844482421875E-6	0.75 V
-0.24169921875	-5.2667236328125E-6	0.75 V
-0.244140625	-5.628662109375E-6	0.75 V
