Voltage	Current	Upper Vertex
V	A	V
-0.49560546875	-3.80340576171875E-6	0.25 V
-0.4931640625	-3.9599609375E-6	0.25 V
-0.49072265625	-4.06524658203125E-6	0.25 V
-0.48828125	-3.697509765625E-6	0.25 V
-0.48583984375	-3.443603515625E-6	0.25 V
-0.4833984375	-3.89434814453125E-6	0.25 V
-0.48095703125	-3.62548828125E-6	0.25 V
-0.478515625	-3.33099365234375E-6	0.25 V
-0.47607421875	-3.75E-6	0.25 V
-0.4736328125	-3.62823486328125E-6	0.25 V
-0.47119140625	-3.482666015625E-6	0.25 V
-0.46875	-3.44818115234375E-6	0.25 V
-0.46630859375	-3.77593994140625E-6	0.25 V
-0.4638671875	-3.292236328125E-6	0.25 V
-0.46142578125	-3.5443115234375E-6	0.25 V
-0.458984375	-3.14239501953125E-6	0.25 V
-0.45654296875	-3.1097412109375E-6	0.25 V
-0.4541015625	-3.03253173828125E-6	0.25 V
-0.45166015625	-3.13995361328125E-6	0.25 V
-0.44921875	-2.74993896484375E-6	0.25 V
-0.44677734375	-3.349609375E-6	0.25 V
-0.4443359375	-3.15643310546875E-6	0.25 V
-0.44189453125	-2.67333984375E-6	0.25 V
-0.439453125	-2.4029541015625E-6	0.25 V
-0.43701171875	-2.752685546875E-6	0.25 V
-0.4345703125	-2.921142578125E-6	0.25 V
-0.43212890625	-2.58270263671875E-6	0.25 V
-0.4296875	-2.71331787109375E-6	0.25 V
-0.42724609375	-2.781982421875E-6	0.25 V
-0.4248046875	-2.523193359375E-6	0.25 V
-0.42236328125	-2.56134033203125E-6	0.25 V
-0.419921875	-2.28546142578125E-6	0.25 V
-0.41748046875	-2.4658203125E-6	0.25 V
-0.4150390625	-2.3065185546875E-6	0.25 V
-0.41259765625	-2.1710205078125E-6	0.25 V
-0.41015625	-2.353515625E-6	0.25 V
-0.40771484375	-2.28851318359375E-6	0.25 V
-0.4052734375	-2.110595703125E-6	0.25 V
-0.40283203125	-1.96746826171875E-6	0.25 V
-0.400390625	-2.2222900390625E-6	0.25 V
-0.39794921875	-2.02728271484375E-6	0.25 V
-0.3955078125	-2.07794189453125E-6	0.25 V
-0.39306640625	-2.02850341796875E-6	0.25 V
-0.390625	-1.83746337890625E-6	0.25 V
-0.38818359375	-1.93206787109375E-6	0.25 V
-0.3857421875	-1.925048828125E-6	0.25 V
-0.38330078125	-1.8853759765625E-6	0.25 V
-0.380859375	-1.84661865234375E-6	0.25 V
-0.37841796875	-1.96197509765625E-6	0.25 V
-0.3759765625	-1.86767578125E-6	0.25 V
-0.37353515625	-1.54571533203125E-6	0.25 V
-0.37109375	-1.77398681640625E-6	0.25 V
-0.36865234375	-1.781005859375E-6	0.25 V
-0.3662109375	-1.55242919921875E-6	0.25 V
-0.36376953125	-1.424560546875E-6	0.25 V
-0.361328125	-1.22283935546875E-6	0.25 V
-0.35888671875	-1.38031005859375E-6	0.25 V
-0.3564453125	-1.57135009765625E-6	0.25 V
-0.35400390625	-1.29241943359375E-6	0.25 V
-0.3515625	-1.2933349609375E-6	0.25 V
-0.34912109375	-1.40228271484375E-6	0.25 V
-0.3466796875	-1.3055419921875E-6	0.25 V
-0.34423828125	-1.19232177734375E-6	0.25 V
-0.341796875	-1.10565185546875E-6	0.25 V
-0.33935546875	-9.942626953125E-7	0.25 V
-0.3369140625	-8.7249755859375E-7	0.25 V
-0.33447265625	-9.0606689453125E-7	0.25 V
-0.33203125	-7.9864501953125E-7	0.25 V
-0.32958984375	-8.2733154296875E-7	0.25 V
-0.3271484375	-8.7066650390625E-7	0.25 V
-0.32470703125	-7.696533203125E-7	0.25 V
-0.322265625	-5.3009033203125E-7	0.25 V
-0.31982421875	-9.2437744140625E-7	0.25 V
-0.3173828125	-8.4320068359375E-7	0.25 V
-0.31494140625	-4.00390625E-7	0.25 V
