Time	Current
s	A
0.00911999997697421	3.326416015625E-5
0.00933599997642887	3.021240234375E-5
0.00951799997596936	2.899169921875E-5
0.00969999997550985	2.838134765625E-5
0.00988099997505287	2.9296875E-5
0.0100619999745959	2.8076171875E-5
0.0102439999741364	2.777099609375E-5
0.0104249999736794	2.777099609375E-5
0.0106069999732199	2.685546875E-5
0.0107889999727604	2.716064453125E-5
0.0109699999723034	2.655029296875E-5
0.0111519999718439	2.50244140625E-5
0.0113339999713844	2.410888671875E-5
0.0115149999709274	2.655029296875E-5
0.0116969999704679	2.655029296875E-5
0.0118789999700084	2.593994140625E-5
0.0120599999695514	2.655029296875E-5
0.0122409999690944	2.655029296875E-5
0.0124229999686349	2.62451171875E-5
0.012603999968178	2.532958984375E-5
0.0127859999677185	2.593994140625E-5
0.0129679999672589	2.62451171875E-5
0.0131499999667994	2.349853515625E-5
0.0133309999663425	2.5634765625E-5
0.0135119999658855	2.593994140625E-5
0.013693999965426	2.532958984375E-5
0.0138759999649665	2.5634765625E-5
0.0140569999645095	2.593994140625E-5
0.01423899996405	2.62451171875E-5
0.014419999963593	2.62451171875E-5
0.0146019999631335	2.5634765625E-5
0.014783999962674	2.593994140625E-5
0.014964999962217	2.777099609375E-5
0.0151469999617575	2.410888671875E-5
0.0153279999613005	2.593994140625E-5
0.015509999960841	2.5634765625E-5
0.0156919999603815	2.593994140625E-5
0.0158729999599245	2.593994140625E-5
0.016054999959465	2.471923828125E-5
0.016235999959008	2.5634765625E-5
0.0164169999585511	2.532958984375E-5
0.0165989999580916	2.593994140625E-5
0.016780999957632	2.716064453125E-5
0.0169629999571725	2.716064453125E-5
0.0171439999567156	2.532958984375E-5
0.0173259999562561	2.655029296875E-5
0.0175069999557991	2.716064453125E-5
0.0176889999553396	2.5634765625E-5
0.0178699999548826	2.5634765625E-5
0.0180519999544231	2.5634765625E-5
0.0182329999539661	2.50244140625E-5
0.0184149999535066	2.471923828125E-5
0.0185969999530471	2.50244140625E-5
0.0187789999525876	2.899169921875E-5
0.0189599999521306	2.50244140625E-5
0.139330999648223	3.0517578125E-5
0.139532999647713	2.62451171875E-5
0.139713999647256	2.593994140625E-5
0.139895999646797	2.50244140625E-5
0.140077999646337	2.5634765625E-5
0.140259999645878	2.410888671875E-5
0.140441999645418	2.349853515625E-5
0.140624999644956	2.349853515625E-5
0.140806999644496	2.349853515625E-5
0.140988999644037	2.410888671875E-5
0.141170999643577	2.288818359375E-5
0.141352999643118	2.3193359375E-5
0.141534999642658	2.288818359375E-5
0.141717999642196	2.349853515625E-5
0.141899999641737	2.25830078125E-5
0.142081999641277	2.349853515625E-5
0.142263999640818	2.227783203125E-5
0.142444999640361	2.13623046875E-5
0.142625999639904	2.044677734375E-5
0.142807999639444	2.197265625E-5
0.142989999638985	2.197265625E-5
0.143172999638523	2.288818359375E-5
0.143354999638063	2.349853515625E-5
0.143537999637601	2.227783203125E-5
0.143719999637142	2.410888671875E-5
0.143901999636682	2.532958984375E-5
0.144083999636223	2.532958984375E-5
0.144265999635763	2.25830078125E-5
0.144447999635304	2.197265625E-5
0.144629999634844	2.25830078125E-5
0.144811999634385	2.197265625E-5
0.144992999633928	2.227783203125E-5
0.145174999633468	2.227783203125E-5
0.145356999633009	2.288818359375E-5
0.145537999632552	2.25830078125E-5
0.14572099963209	2.166748046875E-5
0.14590299963163	2.197265625E-5
0.146085999631168	2.13623046875E-5
0.146267999630709	2.25830078125E-5
0.146449999630249	1.708984375E-5
0.14663199962979	2.25830078125E-5
0.14681399962933	2.3193359375E-5
0.146995999628871	2.227783203125E-5
0.147178999628409	2.13623046875E-5
0.147359999627952	2.197265625E-5
0.147540999627495	2.227783203125E-5
0.147722999627035	2.288818359375E-5
0.147903999626578	2.44140625E-5
0.148086999626116	2.197265625E-5
0.148268999625657	2.197265625E-5
0.148451999625195	2.25830078125E-5
0.148633999624735	2.227783203125E-5
0.148816999624273	2.38037109375E-5
0.148998999623814	2.288818359375E-5
0.149179999623357	2.3193359375E-5
0.269545999319462	3.265380859375E-5
0.269748999318949	3.204345703125E-5
0.26993099931849	2.9296875E-5
0.27011299931803	2.74658203125E-5
0.270294999317571	2.716064453125E-5
0.270477999317109	2.838134765625E-5
0.270659999316649	2.62451171875E-5
0.27084199931619	2.532958984375E-5
0.271024999315728	2.777099609375E-5
0.271205999315271	2.74658203125E-5
0.271387999314811	2.655029296875E-5
0.271569999314352	2.62451171875E-5
0.271751999313892	2.685546875E-5
0.271933999313433	2.685546875E-5
0.272115999312973	2.62451171875E-5
0.272296999312516	2.5634765625E-5
0.272478999312057	2.716064453125E-5
0.272660999311597	2.655029296875E-5
0.272842999311138	2.593994140625E-5
0.273024999310678	2.593994140625E-5
0.273207999310216	2.655029296875E-5
0.273389999309757	2.716064453125E-5
0.2735709993093	2.532958984375E-5
0.273753999308838	2.685546875E-5
0.273935999308378	2.716064453125E-5
0.274117999307919	2.38037109375E-5
0.274299999307459	2.593994140625E-5
0.274480999307002	2.62451171875E-5
0.274661999306545	2.685546875E-5
0.274843999306086	2.716064453125E-5
0.275025999305626	2.716064453125E-5
0.275208999305164	2.655029296875E-5
0.275390999304705	2.838134765625E-5
0.275573999304243	2.532958984375E-5
0.275755999303783	2.685546875E-5
0.275936999303326	2.777099609375E-5
0.276118999302867	2.8076171875E-5
0.276301999302405	2.62451171875E-5
0.276483999301945	2.716064453125E-5
0.276665999301485	2.74658203125E-5
0.276847999301026	2.685546875E-5
0.277029999300566	2.716064453125E-5
0.277211999300107	2.99072265625E-5
0.277393999299647	2.777099609375E-5
0.27757499929919	2.62451171875E-5
0.277756999298731	2.716064453125E-5
0.277939999298269	2.777099609375E-5
0.278121999297809	2.716064453125E-5
0.278304999297347	2.655029296875E-5
0.27848599929689	2.8076171875E-5
0.278667999296431	3.082275390625E-5
0.278849999295971	2.777099609375E-5
0.279032999295509	2.716064453125E-5
0.27921499929505	2.716064453125E-5
0.27939699929459	2.8076171875E-5
0.399761998990698	4.2724609375E-5
0.39996299899019	3.7841796875E-5
0.400144998989731	3.936767578125E-5
0.400326998989271	3.662109375E-5
0.400509998988809	3.814697265625E-5
0.40069199898835	3.60107421875E-5
0.40087399898789	3.662109375E-5
0.401055998987431	3.753662109375E-5
0.401236998986974	3.41796875E-5
0.401418998986514	3.72314453125E-5
0.401599998986057	3.814697265625E-5
0.401781998985598	3.72314453125E-5
0.401964998985136	3.692626953125E-5
0.402146998984676	3.692626953125E-5
0.402329998984214	3.7841796875E-5
0.402510998983757	3.814697265625E-5
0.402692998983298	3.814697265625E-5
0.402874998982838	3.631591796875E-5
0.403057998982376	3.753662109375E-5
0.403239998981917	3.814697265625E-5
0.403421998981457	3.662109375E-5
0.403603998980998	3.814697265625E-5
0.403785998980538	3.84521484375E-5
0.403966998980081	3.7841796875E-5
0.404148998979622	3.875732421875E-5
0.404330998979162	3.814697265625E-5
0.404512998978703	3.84521484375E-5
0.404694998978243	3.875732421875E-5
0.404877998977781	3.72314453125E-5
0.405059998977322	3.875732421875E-5
0.405241998976862	3.90625E-5
0.405423998976403	3.814697265625E-5
0.405605998975943	3.814697265625E-5
0.405787998975484	3.875732421875E-5
0.405970998975022	3.753662109375E-5
0.406151998974565	3.90625E-5
0.406333998974105	3.997802734375E-5
0.406514998973648	3.84521484375E-5
0.406696998973189	3.875732421875E-5
0.406878998972729	3.84521484375E-5
0.40706099897227	3.90625E-5
0.407243998971808	3.84521484375E-5
0.407425998971348	3.936767578125E-5
0.407607998970889	4.08935546875E-5
0.407788998970432	3.90625E-5
0.40797199896997	4.119873046875E-5
0.40815399896951	3.936767578125E-5
0.408335998969051	3.936767578125E-5
0.408517998968591	3.997802734375E-5
0.408698998968134	3.814697265625E-5
0.408879998967677	4.0283203125E-5
0.409061998967218	3.936767578125E-5
0.409243998966758	3.997802734375E-5
0.409426998966296	3.875732421875E-5
0.409608998965837	3.692626953125E-5
0.529978998661932	5.9814453125E-5
0.530180998661422	5.55419921875E-5
0.53036399866096	5.462646484375E-5
0.5305459986605	5.523681640625E-5
0.530727998660041	5.55419921875E-5
0.530909998659581	5.584716796875E-5
0.531090998659124	5.7373046875E-5
0.531272998658665	5.4931640625E-5
0.531453998658208	5.55419921875E-5
0.531635998657748	5.523681640625E-5
0.531818998657286	5.55419921875E-5
0.532000998656827	5.584716796875E-5
0.532182998656367	5.645751953125E-5
0.532364998655908	5.37109375E-5
0.532546998655448	5.7373046875E-5
0.532728998654989	5.7373046875E-5
0.532910998654529	5.7373046875E-5
0.53309299865407	5.7373046875E-5
0.53327499865361	5.79833984375E-5
0.533455998653153	5.706787109375E-5
0.533637998652694	5.767822265625E-5
0.533819998652234	5.828857421875E-5
0.534001998651775	5.828857421875E-5
0.534183998651315	5.889892578125E-5
0.534365998650856	5.706787109375E-5
0.534548998650394	6.134033203125E-5
0.534730998649934	5.950927734375E-5
0.534912998649475	5.889892578125E-5
0.535094998649015	5.79833984375E-5
0.535276998648555	5.92041015625E-5
0.535458998648096	5.828857421875E-5
0.535641998647634	5.950927734375E-5
0.535822998647177	5.950927734375E-5
0.53600399864672	6.2255859375E-5
0.53618599864626	5.950927734375E-5
0.536366998645804	6.072998046875E-5
0.536549998645341	5.92041015625E-5
0.536731998644882	6.103515625E-5
0.53691499864442	5.9814453125E-5
0.53709699864396	5.9814453125E-5
0.537279998643498	5.950927734375E-5
0.537461998643039	6.072998046875E-5
0.537642998642582	6.134033203125E-5
0.537824998642122	5.7373046875E-5
0.53800799864166	6.134033203125E-5
0.538189998641201	6.072998046875E-5
0.538371998640741	6.16455078125E-5
0.538552998640284	6.103515625E-5
0.538733998639827	6.04248046875E-5
0.538915998639368	6.04248046875E-5
0.539097998638908	6.103515625E-5
0.539280998638446	6.134033203125E-5
0.539462998637987	5.828857421875E-5
0.539644998637527	5.9814453125E-5
0.539826998637068	5.950927734375E-5
0.660196998333163	8.4228515625E-5
0.660397998332655	8.056640625E-5
0.660579998332196	7.99560546875E-5
0.660761998331736	8.026123046875E-5
0.660942998331279	8.087158203125E-5
0.66112499833082	8.1787109375E-5
0.66130699833036	8.453369140625E-5
0.661489998329898	8.026123046875E-5
0.661671998329439	8.1787109375E-5
0.661853998328979	8.30078125E-5
0.66203599832852	8.36181640625E-5
0.66221799832806	8.4228515625E-5
0.662399998327601	8.331298828125E-5
0.662581998327141	8.514404296875E-5
0.662763998326682	8.544921875E-5
0.662945998326222	8.575439453125E-5
0.663127998325763	8.575439453125E-5
0.663309998325303	8.6669921875E-5
0.663491998324844	8.544921875E-5
0.663673998324384	8.636474609375E-5
0.663854998323927	8.7890625E-5
0.664037998323465	8.758544921875E-5
0.664219998323006	8.819580078125E-5
0.664402998322544	8.758544921875E-5
0.664584998322084	8.7890625E-5
0.664766998321625	8.7890625E-5
0.664948998321165	8.880615234375E-5
0.665130998320706	8.941650390625E-5
0.665312998320246	8.636474609375E-5
0.665494998319787	8.85009765625E-5
0.665676998319327	9.002685546875E-5
0.665858998318868	9.002685546875E-5
0.666039998318411	8.941650390625E-5
0.666221998317951	9.002685546875E-5
0.666403998317492	8.97216796875E-5
0.666585998317032	9.063720703125E-5
0.66676899831657	8.7890625E-5
