Time	Current	Time	Current	Time	Current	Time	Current
s	A	s	A	s	A	s	A
0.8 V	0.8 V	1.2 V	1.2 V	1.4 V	1.4 V	1.6 V	1.6 V
0.0694209998247288	1.52587890625E-6	0.0694229998247238	-1.52587890625E-6	0.069414999824744	-9.1552734375E-7	0.0694019998247768	-1.220703125E-6
0.0695229998244713	6.103515625E-7	0.0695259998244637	-3.0517578125E-7	0.0695169998244864	6.103515625E-7	0.0695039998245193	-9.1552734375E-7
0.0696249998242138	-3.0517578125E-7	0.0696279998242062	-1.220703125E-6	0.069616999824234	-9.1552734375E-7	0.0696059998242617	-3.35693359375E-6
0.0697189998239764	-6.103515625E-7	0.0697229998239663	-1.52587890625E-6	0.0697109998239966	-5.18798828125E-6	0.0697009998240219	-1.8310546875E-6
0.0698219998237164	-9.1552734375E-7	0.0698249998237088	-1.52587890625E-6	0.0698139998237366	-6.103515625E-7	0.0698029998237644	-1.52587890625E-6
0.0699239998234589	-1.8310546875E-6	0.0699269998234513	-1.220703125E-6	0.0699169998234765	-1.52587890625E-6	0.0699059998235043	-9.1552734375E-7
0.0701379998229186	3.7841796875E-5	0.070140999822911	5.92041015625E-5	0.0701309998229362	6.65283203125E-5	0.070119999822964	7.8125E-5
0.0702379998226661	3.0517578125E-5	0.070241999822656	4.638671875E-5	0.0702309998226838	5.645751953125E-5	0.0702199998227115	6.439208984375E-5
0.0703389998224111	2.899169921875E-5	0.0703399998224086	4.486083984375E-5	0.0703319998224288	5.126953125E-5	0.0703209998224565	5.584716796875E-5
0.0704359998221662	2.716064453125E-5	0.070443999822146	4.21142578125E-5	0.0704299998221813	4.852294921875E-5	0.0704189998222091	5.767822265625E-5
0.0705419998218986	2.62451171875E-5	0.0705409998219011	4.08935546875E-5	0.0705339998219188	4.82177734375E-5	0.070523999821944	5.67626953125E-5
0.0706389998216537	2.593994140625E-5	0.0706389998216537	3.90625E-5	0.0706319998216713	4.669189453125E-5	0.0706209998216991	5.523681640625E-5
0.0707369998214062	2.532958984375E-5	0.0707439998213886	3.875732421875E-5	0.0707289998214264	4.57763671875E-5	0.0707179998214542	5.462646484375E-5
0.0708419998211411	2.5634765625E-5	0.0708409998211437	3.936767578125E-5	0.070826999821179	4.638671875E-5	0.0708239998211866	5.523681640625E-5
0.0709389998208962	2.471923828125E-5	0.0709379998208988	3.84521484375E-5	0.0709319998209139	4.547119140625E-5	0.0709219998209392	5.584716796875E-5
0.0710359998206513	2.5634765625E-5	0.0710439998206311	3.753662109375E-5	0.071028999820669	4.547119140625E-5	0.0710189998206943	5.43212890625E-5
0.0711419998203837	2.38037109375E-5	0.0711409998203862	3.692626953125E-5	0.0711339998204039	4.486083984375E-5	0.0711239998204292	5.4931640625E-5
0.0712389998201388	2.44140625E-5	0.0712389998201388	3.753662109375E-5	0.071230999820159	4.45556640625E-5	0.0712219998201817	5.584716796875E-5
0.0713359998198939	2.3193359375E-5	0.0713439998198737	3.60107421875E-5	0.0713299998199091	4.425048828125E-5	0.0713189998199368	5.584716796875E-5
0.0714419998196263	2.44140625E-5	0.0714409998196288	3.72314453125E-5	0.0714269998196642	4.547119140625E-5	0.0714239998196717	5.584716796875E-5
0.0715389998193814	2.44140625E-5	0.0715379998193839	3.72314453125E-5	0.0715319998193991	4.547119140625E-5	0.0715219998194243	5.584716796875E-5
